,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,clicking_practice_trial_number,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
231,127,List1,Exp,,GirlSomeAmyKnives,,,4,10.0,some,,AOI3,AOI9,some,,15,33-33,Amy's,,Click on the girl that has some of Amy's knives,1.0,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with two knives.,9577.0,kitchenwares,small,,3,9.0,,girl,,2_knives,10.0,,girl,1,1,two,1
232,127,List1,Exp,,GirlSomeSusanBananas,,,3,9.0,some,,AOI4,AOI10,some,,19,44-22,Susan's,,Click on the girl that has some of Susan's bananas,1.0,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with three bananas.,6822.0,fruit,big,,4,10.0,,girl,,3_bananas,11.0,,girl,1,1,three,1
233,127,List1,Exp,,BoySomeSusanOranges,,,1,7.0,some,,AOI2,AOI8,some,,2,33-33,Susan's,,Click on the boy that has some of Susan's oranges,1.0,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with two oranges.,8899.0,fruit,small,,2,8.0,,boy,,2_oranges,12.0,,boy,1,1,two,1
234,127,List1,Exp,,BoySomeSusanPears,,,2,8.0,some,,AOI1,AOI7,some,,1,33-33,Susan's,,Click on the boy that has some of Susan's pears,1.0,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with two pears.,4875.0,fruit,small,,1,7.0,,boy,,2_pears,13.0,,boy,1,1,two,1
235,127,List1,Exp,,GirlSomeAmyForks,,,4,10.0,some,,AOI3,AOI9,some,,34,44-22,Amy's,,Click on the girl that has some of Amy's forks,1.0,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with three forks,5689.0,kitchenwares,big,,3,9.0,,girl,,3_forks,14.0,,girl,1,1,three,1
236,127,List1,Exp,,BoyAllSusanPears,,,1,7.0,all,,AOI2,AOI8,all,,3,33-33,Susan's,,Click on the boy that has all of Susan's pears,1.0,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with all the pears.,6979.0,fruit,big,,2,8.0,,boy,,3_pears,15.0,,boy,1,1,all,1
237,127,List1,Exp,,BoySomeMichaelPencils,,,2,8.0,some,,AOI1,AOI7,some,,29,44-22,Michael's,,Click on the boy that has some of Michael's pencils,1.0,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with three pencils.,6636.0,stationeries,big,,1,7.0,,boy,,3_pencils,16.0,,boy,1,1,three,1
238,127,List1,Filler,,GirlFourMichaelPencils,,,3,9.0,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,1.0,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with all the pencils.,7467.0,stationeries,big,,4,10.0,,girl,,4_pencils,17.0,,girl,1,1,all,1
239,127,List1,Filler,,BoyOneAmyPlates,,,2,8.0,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,1.0,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with one item.,5738.0,kitchenwares,small,,1,7.0,,boy,,1_plate,18.0,,boy,1,0,one,1
240,127,List1,Exp,,GirlSomeAmyPlates,,,3,9.0,some,,AOI4,AOI10,some,,16,33-33,Amy's,,Click on the girl that has some of Amy's plates,1.0,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with two plates.,6457.0,kitchenwares,small,,4,10.0,,girl,,2_plates,19.0,,girl,1,1,two,1
241,127,List1,Exp,,GirlTwoAmyForks,,,3,9.0,num,,AOI4,AOI10,two,,13,33-33,Amy's,,Click on the girl that has two of Amy's forks,1.0,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with two forks.,6623.0,kitchenwares,small,,4,10.0,,girl,,2_forks,20.0,,girl,1,1,two,1
242,127,List1,Exp,,GirlAllMichaelRulers,,,3,9.0,all,,AOI4,AOI10,all,,8,33-33,Michael's,,Click on the girl that has all of Michael's rulers,1.0,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with all the rulers.,6013.0,stationeries,big,,4,10.0,,girl,,3_rulers,21.0,,girl,1,1,all,1
243,127,List1,Filler,,GirlFourAmyPlates,,,3,9.0,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,1.0,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with all the plates.,7130.0,kitchenwares,big,,4,10.0,,girl,,4_plates,22.0,,girl,1,1,all,1
244,127,List1,Filler,,BoyOneMichaelRulers,,,1,7.0,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,1.0,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with one item.,6073.0,stationeries,small,,2,8.0,,boy,,1_ruler,23.0,,boy,1,0,one,1
245,127,List1,Exp,,BoySomeMichaelScissors,,,1,7.0,some,,AOI2,AOI8,some,,12,33-33,Michael's,,Click on the boy that has some of Michael's scissors,1.0,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with two scissors.,89134.0,stationeries,small,,2,8.0,,boy,,2_scissors,24.0,,boy,1,1,two,1
246,127,List1,Exp,,BoyAllSusanOranges,,,1,7.0,all,,AOI2,AOI8,all,,21,44-22,Susan's,,Click on the boy that has all of Susan's oranges,1.0,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with two oranges.,7558.0,fruit,small,,2,8.0,,boy,,2_oranges,25.0,,boy,1,1,two,1
247,127,List1,Exp,,BoyThreeAmyPlates,,,2,8.0,num,,AOI1,AOI7,three,,31,44-22,Amy's,,Click on the boy that has three of Amy's plates,1.0,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with three plates.,5132.0,kitchenwares,big,,1,7.0,,boy,,3_plates,26.0,,boy,1,1,three,1
248,127,List1,Exp,,GirlSomeSusanApples,,,4,10.0,some,,AOI3,AOI9,some,,20,44-22,Susan's,,Click on the girl that has some of Susan's apples,1.0,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with three apples.,5208.0,fruit,big,,3,9.0,,girl,,3_apples,27.0,,girl,1,1,three,1
249,127,List1,Filler,,BoyFourMichaelScissors,,,2,8.0,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,1.0,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with four scissors.,6550.0,stationeries,big,,1,7.0,,boy,,4_scissors,28.0,,boy,1,1,four,1
250,127,List1,Exp,,GirlThreeSusanPears,,,3,9.0,num,,AOI4,AOI10,three,,6,33-33,Susan's,,Click on the girl that has three of Susan's pears,1.0,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with all the pears.,6686.0,fruit,big,,4,10.0,,girl,,3_pears,29.0,,girl,1,1,all,1
251,127,List1,Exp,,BoyAllSusanApples,,,2,8.0,all,,AOI1,AOI7,all,,22,44-22,Susan's,,Click on the boy that has all of Susan's apples,1.0,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with two apples,6041.0,fruit,small,,1,7.0,,boy,,2_apples,30.0,,boy,1,1,two,1
252,127,List1,Exp,,BoyThreeAmyKnives,,,1,7.0,num,,AOI2,AOI8,three,,14,33-33,Amy's,,Click on the boy that has three of Amy's knives,1.0,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with three knives.,6816.0,kitchenwares,big,,2,8.0,,boy,,3_knives,31.0,,boy,1,1,three,1
253,127,List1,Exp,,BoySomeAmySpoons,,,1,7.0,some,,AOI2,AOI8,some,,33,44-22,Amy's,,Click on the boy that has some of Amy's spoons,1.0,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with three spoons,15598.0,kitchenwares,big,,2,8.0,,boy,,3_spoons,32.0,,boy,1,1,three,1
254,127,List1,Exp,,GirlTwoMichaelRulers,,,4,10.0,num,,AOI3,AOI9,two,,9,33-33,Michael's,,Click on the girl that has two of Michael's rulers,1.0,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with two rulers,4633.0,stationeries,small,,3,9.0,,girl,,2_rulers,33.0,,girl,1,1,two,1
255,127,List1,Exp,,GirlThreeMichaelScissors,,,4,10.0,num,,AOI3,AOI9,three,,10,33-33,Michael's,,Click on the girl that has three of Michael's scissors,1.0,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with three scissors,5276.0,stationeries,big,,3,9.0,,girl,,3_scissors,34.0,,girl,1,1,three,1
256,127,List1,Exp,,BoyThreeMichaelErasers,,,1,7.0,num,,AOI2,AOI8,three,,27,44-22,Michael's,,Click on the boy that has three of Michael's erasers,1.0,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with three erasers,3801.0,stationeries,big,,2,8.0,,boy,,3_erasers,35.0,,boy,1,1,three,1
257,127,List1,Exp,,BoyAllAmyKnives,,,2,8.0,all,,AOI1,AOI7,all,,18,33-33,Amy's,,Click on the boy that has all of Amy's knives,1.0,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with three knives,4887.0,kitchenwares,big,,1,7.0,,boy,,3_knives,36.0,,boy,1,1,three,1
258,127,List1,Filler,,BoyFourSusanBananas,,,1,7.0,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,1.0,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with four bananas,5475.0,fruit,big,,2,8.0,,boy,,4_bananas,37.0,,boy,1,1,four,1
259,127,List1,Exp,,GirlThreeSusanOranges,,,4,10.0,num,,AOI3,AOI9,three,,23,44-22,Susan's,,Click on the girl that has three of Susan's oranges,1.0,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with three oranges,4734.0,fruit,big,,3,9.0,,girl,,3_oranges,38.0,,girl,1,1,three,1
260,127,List1,Exp,,BoyAllAmyForks,,,1,7.0,all,,AOI2,AOI8,all,,17,33-33,Amy's,,Click on the boy that has all of Amy's forks,1.0,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with three forks,4622.0,kitchenwares,big,,2,8.0,,boy,,3_forks,39.0,,boy,1,1,three,1
261,127,List1,Filler,,BoyOneSusanApples,,,2,8.0,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,1.0,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with one apple,3224.0,fruit,small,,1,7.0,,boy,,1_apple,40.0,,boy,1,1,one,1
262,127,List1,Filler,,GirlFourSusanOranges,,,4,10.0,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,1.0,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with four oranges,9848.0,fruit,big,,3,9.0,,girl,,4_oranges,41.0,,girl,1,1,four,1
263,127,List1,Exp,,GirlTwoSusanBananas,,,3,9.0,num,,AOI4,AOI10,two,,5,33-33,Susan's,,Click on the girl that has two of Susan's bananas,1.0,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with two bananas,13293.0,fruit,small,,4,10.0,,girl,,2_bananas,42.0,,girl,1,1,two,1
264,127,List1,Exp,,GirlAllMichaelErasers,,,4,10.0,all,,AOI3,AOI9,all,,26,44-22,Michael's,,Click on the girl that has all of Michael's erasers,1.0,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with two erasers,9109.0,stationeries,small,,3,9.0,,girl,,2_erasers,43.0,,girl,1,1,two,1
265,127,List1,Filler,,GirlOneSusanPears,,,3,9.0,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,1.0,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with one pear,5569.0,fruit,small,,4,10.0,,girl,,1_pear,44.0,,girl,1,1,one,1
266,127,List1,Exp,,BoyTwoMichaelPencils,,,1,7.0,num,,AOI2,AOI8,two,,28,44-22,Michael's,,Click on the boy that has two of Michael's pencils,1.0,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with two pencils,7530.0,stationeries,small,,2,8.0,,boy,,2_pencils,45.0,,boy,1,1,two,1
267,127,List1,Exp,,GirlAllAmySpoons,,,4,10.0,all,,AOI3,AOI9,all,,36,44-22,Amy's,,Click on the girl that has all of Amy's spoons,1.0,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with two spoons,9076.0,kitchenwares,small,,3,9.0,,girl,,2_spoons,46.0,,girl,1,1,two,1
268,127,List1,Exp,,GirlAllAmyPlates,,,3,9.0,all,,AOI4,AOI10,all,,35,44-22,Amy's,,Click on the girl that has all of Amy's plates,1.0,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with two plates,6364.0,kitchenwares,small,,4,10.0,,girl,,2_plates,47.0,,girl,1,1,two,1
269,127,List1,Exp,,BoyAllMichaelScissors,,,2,8.0,all,,AOI1,AOI7,all,,7,33-33,Michael's,,Click on the boy that has all of Michael's scissors,1.0,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with three scissors,6430.0,stationeries,big,,1,7.0,,boy,,3_scissors,48.0,,boy,1,1,three,1
270,98,List1,Prac,Fruit_Susan_Monday,,Fruit_residue,1.0,2,,,two,AOI1,AOI7,,two,1,33-33,Susan,Click on the boy that has two of Susan's apples,,,2_apples,girl,3_bananas,2_pears,3_oranges,1_apple,1_pear,boy,boy,girl,apples,D3_pears,D3_bananas,D3_oranges,clicking practice,,BoyTwoSusanapples,"['aoi10', 'aoi8', 'aoi7', 'aoi7']",,fruit,,small,1,,boy,,2_apples,,,,noGender,1,0,one,0
271,98,List1,Prac,Fruit_Susan_Tuesday,,Slience,2.0,1,,,some,AOI3,AOI9,,some,2,44-22,Susan,Click on the girl that has some of Susan's apples,,,3_bananas,girl,2_pears,3_apples,2_oranges,1_apple,1_banana,boy,boy,girl,apples,D2_pears,D4_bananas,D2_oranges,clicking practice,,GirlSomeSusanapples,"['aoi9', 'aoi9', 'aoi9', 'aoi9']",,fruit,,small,3,,girl,,3_apples,,,,noGender,1,0,noDet,1
272,98,List1,Prac,Stationary_Michael_Monday,,Residue_stationary,3.0,4,,,num,AOI1,AOI7,,three,3,33-33,Michael,Click on the boy that has three of Michael's scissors,,,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,erasers,D3_pencils,D3_erasers,D3_rulers,clicking practice,,BoyThreeMichaelscissors,"['aoi8', 'aoi8', 'aoi7', 'aoi7']",,office supplies,,big,1,,boy,,3_scissors,,,,noGender,1,0,noDet,1
273,98,List1,Prac,Stationary_Michael_Tuesday,,Residue_stationary,4.0,3,,,all,AOI4,AOI10,,all,4,44-22,Michael,Click on the girl that has all of Michael's rulers,,,3_pencils,girl,2_scissors,3_erasers,2_rulers,1_pencil,1_eraser,boy,boy,girl,rulers,D4_pencils,D4_erasers,D2_rulers,clicking practice,,GirlAllMichaelrulers,"['aoi8', 'aoi10', 'aoi10', 'aoi10']",,office supplies,,small,4,,girl,,2_rulers,,,,noGender,1,0,one,0
274,98,List1,Prac,kitchware_Amy_Monday,,Residue_kitchen,,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1.0,GirlThreeAmyknives,girl that has most of the knives,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,noDet,1
275,98,List1,Prac,kitchware_Amy_Tuesday,,Slience,,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2.0,GirlSomeAmyforks,girl with two forks ,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,two,0
276,98,List1,Exp,,GirlTwoSusanBananas,,,3,9.0,num,,AOI4,AOI10,two,,5,33-33,Susan's,,Click on the girl that has two of Susan's bananas,1.0,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with the bananas,19164.0,fruit,small,,4,10.0,,girl,,2_bananas,1.0,,girl,1,1,noDet,1
277,98,List1,Filler,,GirlFourAmyPlates,,,3,9.0,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,1.0,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with all the plates ,7691.0,kitchenwares,big,,4,10.0,,girl,,4_plates,2.0,,girl,1,1,all,1
278,98,List1,Filler,,GirlOneMichaelErasers,,,4,10.0,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,1.0,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with one of the erasers ,9907.0,stationeries,small,,3,9.0,,girl,,1_eraser,3.0,,girl,1,1,one,1
279,98,List1,Exp,,BoySomeAmySpoons,,,1,7.0,some,,AOI2,AOI8,some,,33,44-22,Amy's,,Click on the boy that has some of Amy's spoons,1.0,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with three spoons ,11830.0,kitchenwares,big,,2,8.0,,boy,,3_spoons,4.0,,boy,1,1,three,1
280,98,List1,Exp,,GirlSomeAmyPlates,,,3,9.0,some,,AOI4,AOI10,some,,16,33-33,Amy's,,Click on the girl that has some of Amy's plates,1.0,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with two plates ,9048.0,kitchenwares,small,,4,10.0,,girl,,2_plates,5.0,,girl,1,1,two,1
281,98,List1,Exp,,GirlAllMichaelRulers,,,3,9.0,all,,AOI4,AOI10,all,,8,33-33,Michael's,,Click on the girl that has all of Michael's rulers,1.0,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with all the rulers ,9126.0,stationeries,big,,4,10.0,,girl,,3_rulers,6.0,,girl,1,1,all,1
282,98,List1,Exp,,BoyThreeMichaelErasers,,,1,7.0,num,,AOI2,AOI8,three,,27,44-22,Michael's,,Click on the boy that has three of Michael's erasers,1.0,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with three rulers ,11002.0,stationeries,big,,2,8.0,,boy,,3_erasers,7.0,,boy,1,0,three,1
283,98,List1,Exp,,BoySomeMichaelPencils,,,2,8.0,some,,AOI1,AOI7,some,,29,44-22,Michael's,,Click on the boy that has some of Michael's pencils,1.0,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with three pencils ,11896.0,stationeries,big,,1,7.0,,boy,,3_pencils,8.0,,boy,1,1,three,1
284,98,List1,Filler,,BoyOneAmyPlates,,,2,8.0,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,1.0,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with the plate,8333.0,kitchenwares,small,,1,7.0,,boy,,1_plate,9.0,,boy,1,1,noDet,1
285,98,List1,Exp,,BoyThreeAmyPlates,,,2,8.0,num,,AOI1,AOI7,three,,31,44-22,Amy's,,Click on the boy that has three of Amy's plates,1.0,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with three plates ,10654.0,kitchenwares,big,,1,7.0,,boy,,3_plates,10.0,,boy,1,1,three,1
286,98,List1,Exp,,GirlThreeMichaelScissors,,,4,10.0,num,,AOI3,AOI9,three,,10,33-33,Michael's,,Click on the girl that has three of Michael's scissors,1.0,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with all the scissors ,10592.0,stationeries,big,,3,9.0,,girl,,3_scissors,11.0,,girl,1,1,all,1
287,98,List1,Exp,,BoyAllMichaelScissors,,,2,8.0,all,,AOI1,AOI7,all,,7,33-33,Michael's,,Click on the boy that has all of Michael's scissors,1.0,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with all three scissors ,8160.0,stationeries,big,,1,7.0,,boy,,3_scissors,12.0,,boy,1,1,all,1
288,98,List1,Exp,,BoySomeSusanOranges,,,1,7.0,some,,AOI2,AOI8,some,,2,33-33,Susan's,,Click on the boy that has some of Susan's oranges,1.0,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with two oranges ,7706.0,fruit,small,,2,8.0,,boy,,2_oranges,13.0,,boy,1,1,two,1
289,98,List1,Exp,,GirlSomeAmyKnives,,,4,10.0,some,,AOI3,AOI9,some,,15,33-33,Amy's,,Click on the girl that has some of Amy's knives,1.0,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with two of the knives ,10776.0,kitchenwares,small,,3,9.0,,girl,,2_knives,14.0,,girl,1,1,two,1
290,98,List1,Exp,,BoySomeMichaelErasers,,,2,8.0,some,,AOI1,AOI7,some,,11,33-33,Michael's,,Click on the boy that has some of Michael's erasers,1.0,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with two erasers ,10128.0,stationeries,small,,1,7.0,,boy,,2_erasers,15.0,,boy,1,1,two,1
291,98,List1,Filler,,GirlOneSusanPears,,,3,9.0,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,1.0,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with one pear,6131.0,fruit,small,,4,10.0,,girl,,1_pear,16.0,,girl,1,1,one,1
292,98,List1,Filler,,BoyOneSusanApples,,,2,8.0,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,1.0,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with one of the apples ,14664.0,fruit,small,,1,7.0,,boy,,1_apple,17.0,,boy,1,1,one,1
293,98,List1,Exp,,GirlAllMichaelPencils,,,3,9.0,all,,AOI4,AOI10,all,,25,44-22,Michael's,,Click on the girl that has all of Michael's pencils,1.0,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with all the pencils ,12154.0,stationeries,small,,4,10.0,,girl,,2_pencils,18.0,,girl,1,1,all,1
294,98,List1,Exp,,GirlSomeAmyForks,,,4,10.0,some,,AOI3,AOI9,some,,34,44-22,Amy's,,Click on the girl that has some of Amy's forks,1.0,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with three forks ,5980.0,kitchenwares,big,,3,9.0,,girl,,3_forks,19.0,,girl,1,1,three,1
295,98,List1,Filler,,BoyFourSusanBananas,,,1,7.0,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,1.0,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with four bananas ,9344.0,fruit,big,,2,8.0,,boy,,4_bananas,20.0,,boy,1,1,four,1
296,98,List1,Exp,,GirlSomeSusanBananas,,,3,9.0,some,,AOI4,AOI10,some,,19,44-22,Susan's,,Click on the girl that has some of Susan's bananas,1.0,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with three bananas ,8340.0,fruit,big,,4,10.0,,girl,,3_bananas,21.0,,girl,1,1,three,1
297,98,List1,Exp,,BoyTwoMichaelPencils,,,1,7.0,num,,AOI2,AOI8,two,,28,44-22,Michael's,,Click on the boy that has two of Michael's pencils,1.0,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with both pencils ,14210.0,stationeries,small,,2,8.0,,boy,,2_pencils,22.0,,boy,1,1,noDet,1
298,98,List1,Filler,,BoyOneMichaelRulers,,,1,7.0,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,1.0,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with the only ruler ,10322.0,stationeries,small,,2,8.0,,boy,,1_ruler,23.0,,boy,1,1,noDet,1
299,98,List1,Exp,,GirlTwoMichaelRulers,,,4,10.0,num,,AOI3,AOI9,two,,9,33-33,Michael's,,Click on the girl that has two of Michael's rulers,1.0,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with two rulers,8828.0,stationeries,small,,3,9.0,,girl,,2_rulers,24.0,,girl,1,1,two,1
300,98,List1,Filler,,GirlFourAmyKnives,,,4,10.0,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,1.0,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with all of the knives ,9599.0,kitchenwares,big,,3,9.0,,girl,,4_knives,25.0,,girl,1,1,all,1
301,98,List1,Exp,,GirlAllMichaelErasers,,,4,10.0,all,,AOI3,AOI9,all,,26,44-22,Michael's,,Click on the girl that has all of Michael's erasers,1.0,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with two erasers ,6599.0,stationeries,small,,3,9.0,,girl,,2_erasers,26.0,,girl,1,1,two,1
