condition,target.adjective,target.noun,target.color,group,itemid,Window,Region,adjType,totalLooks,Sum,Proportion
nocontrast,short,cylinder,green,TlessC,38,noun,competitor,rel,9,30,0.3
nocontrast,short,cylinder,green,TlessC,38,noun,distractor,rel,6,30,0.2
nocontrast,short,cylinder,green,TlessC,38,noun,distractor.contrast,rel,3,30,0.1
nocontrast,short,cylinder,green,TlessC,38,noun,target,rel,12,30,0.4
nocontrast,short,cylinder,green,TlessC,38,prior,competitor,rel,107,280,0.382142857142857
nocontrast,short,cylinder,green,TlessC,38,prior,distractor,rel,76,280,0.271428571428571
nocontrast,short,cylinder,green,TlessC,38,prior,distractor.contrast,rel,79,280,0.282142857142857
nocontrast,short,cylinder,green,TlessC,38,prior,target,rel,18,280,0.0642857142857143
nocontrast,short,cylinder,green,TmoreC,38,adjective,competitor,rel,138,273,0.505494505494505
nocontrast,short,cylinder,green,TmoreC,38,adjective,distractor,rel,27,273,0.0989010989010989
nocontrast,short,cylinder,green,TmoreC,38,adjective,distractor.contrast,rel,41,273,0.15018315018315
nocontrast,short,cylinder,green,TmoreC,38,adjective,target,rel,67,273,0.245421245421245
nocontrast,short,cylinder,green,TmoreC,38,noun,competitor,rel,9,35,0.257142857142857
nocontrast,short,cylinder,green,TmoreC,38,noun,distractor,rel,3,35,0.0857142857142857
nocontrast,short,cylinder,green,TmoreC,38,noun,distractor.contrast,rel,6,35,0.171428571428571
nocontrast,short,cylinder,green,TmoreC,38,noun,target,rel,17,35,0.485714285714286
nocontrast,short,cylinder,green,TmoreC,38,prior,competitor,rel,60,270,0.222222222222222
nocontrast,short,cylinder,green,TmoreC,38,prior,distractor,rel,82,270,0.303703703703704
nocontrast,short,cylinder,green,TmoreC,38,prior,distractor.contrast,rel,50,270,0.185185185185185
nocontrast,short,cylinder,green,TmoreC,38,prior,target,rel,78,270,0.288888888888889
nocontrast,short,line,blue,TlessC,22,adjective,competitor,rel,74,272,0.272058823529412
nocontrast,short,line,blue,TlessC,22,adjective,distractor,rel,24,272,0.0882352941176471
nocontrast,short,line,blue,TlessC,22,adjective,distractor.contrast,rel,11,272,0.0404411764705882
nocontrast,short,line,blue,TlessC,22,adjective,target,rel,163,272,0.599264705882353
nocontrast,short,line,blue,TlessC,22,noun,competitor,rel,8,29,0.275862068965517
nocontrast,short,line,blue,TlessC,22,noun,distractor,rel,0,29,0
nocontrast,short,line,blue,TlessC,22,noun,distractor.contrast,rel,0,29,0
nocontrast,short,line,blue,TlessC,22,noun,target,rel,21,29,0.724137931034483
nocontrast,short,line,blue,TlessC,22,prior,competitor,rel,99,224,0.441964285714286
nocontrast,short,line,blue,TlessC,22,prior,distractor,rel,37,224,0.165178571428571
nocontrast,short,line,blue,TlessC,22,prior,distractor.contrast,rel,62,224,0.276785714285714
nocontrast,short,line,blue,TlessC,22,prior,target,rel,26,224,0.116071428571429
nocontrast,short,line,blue,TmoreC,22,adjective,competitor,rel,62,286,0.216783216783217
nocontrast,short,line,blue,TmoreC,22,adjective,distractor,rel,3,286,0.0104895104895105
nocontrast,short,line,blue,TmoreC,22,adjective,distractor.contrast,rel,3,286,0.0104895104895105
nocontrast,short,line,blue,TmoreC,22,adjective,target,rel,218,286,0.762237762237762
nocontrast,short,line,blue,TmoreC,22,noun,competitor,rel,3,33,0.0909090909090909
nocontrast,short,line,blue,TmoreC,22,noun,distractor,rel,0,33,0
nocontrast,short,line,blue,TmoreC,22,noun,distractor.contrast,rel,3,33,0.0909090909090909
nocontrast,short,line,blue,TmoreC,22,noun,target,rel,27,33,0.818181818181818
nocontrast,short,line,blue,TmoreC,22,prior,competitor,rel,46,264,0.174242424242424
nocontrast,short,line,blue,TmoreC,22,prior,distractor,rel,81,264,0.306818181818182
nocontrast,short,line,blue,TmoreC,22,prior,distractor.contrast,rel,60,264,0.227272727272727
nocontrast,short,line,blue,TmoreC,22,prior,target,rel,77,264,0.291666666666667
nocontrast,short,line,red,TlessC,32,adjective,competitor,rel,76,307,0.247557003257329
nocontrast,short,line,red,TlessC,32,adjective,distractor,rel,21,307,0.0684039087947883
nocontrast,short,line,red,TlessC,32,adjective,distractor.contrast,rel,27,307,0.0879478827361563
nocontrast,short,line,red,TlessC,32,adjective,target,rel,183,307,0.596091205211726
nocontrast,short,line,red,TlessC,32,noun,competitor,rel,12,30,0.4
nocontrast,short,line,red,TlessC,32,noun,distractor,rel,0,30,0
nocontrast,short,line,red,TlessC,32,noun,distractor.contrast,rel,0,30,0
nocontrast,short,line,red,TlessC,32,noun,target,rel,18,30,0.6
nocontrast,short,line,red,TlessC,32,prior,competitor,rel,63,272,0.231617647058824
nocontrast,short,line,red,TlessC,32,prior,distractor,rel,75,272,0.275735294117647
nocontrast,short,line,red,TlessC,32,prior,distractor.contrast,rel,92,272,0.338235294117647
nocontrast,short,line,red,TlessC,32,prior,target,rel,42,272,0.154411764705882
nocontrast,short,line,red,TmoreC,32,adjective,competitor,rel,49,339,0.144542772861357
nocontrast,short,line,red,TmoreC,32,adjective,distractor,rel,12,339,0.0353982300884956
nocontrast,short,line,red,TmoreC,32,adjective,distractor.contrast,rel,36,339,0.106194690265487
nocontrast,short,line,red,TmoreC,32,adjective,target,rel,242,339,0.713864306784661
nocontrast,short,line,red,TmoreC,32,noun,competitor,rel,6,35,0.171428571428571
nocontrast,short,line,red,TmoreC,32,noun,distractor,rel,0,35,0
nocontrast,short,line,red,TmoreC,32,noun,distractor.contrast,rel,0,35,0
nocontrast,short,line,red,TmoreC,32,noun,target,rel,29,35,0.828571428571429
nocontrast,short,line,red,TmoreC,32,prior,competitor,rel,73,282,0.25886524822695
nocontrast,short,line,red,TmoreC,32,prior,distractor,rel,42,282,0.148936170212766
nocontrast,short,line,red,TmoreC,32,prior,distractor.contrast,rel,94,282,0.333333333333333
nocontrast,short,line,red,TmoreC,32,prior,target,rel,73,282,0.25886524822695
nocontrast,short,spiral,red,TlessC,28,adjective,competitor,rel,88,274,0.321167883211679
nocontrast,short,spiral,red,TlessC,28,adjective,distractor,rel,4,274,0.0145985401459854
nocontrast,short,spiral,red,TlessC,28,adjective,distractor.contrast,rel,38,274,0.138686131386861
nocontrast,short,spiral,red,TlessC,28,adjective,target,rel,144,274,0.525547445255474
nocontrast,short,spiral,red,TlessC,28,noun,competitor,rel,9,45,0.2
nocontrast,short,spiral,red,TlessC,28,noun,distractor,rel,0,45,0
nocontrast,short,spiral,red,TlessC,28,noun,distractor.contrast,rel,1,45,0.0222222222222222
nocontrast,short,spiral,red,TlessC,28,noun,target,rel,35,45,0.777777777777778
nocontrast,short,spiral,red,TlessC,28,prior,competitor,rel,99,248,0.399193548387097
nocontrast,short,spiral,red,TlessC,28,prior,distractor,rel,56,248,0.225806451612903
nocontrast,short,spiral,red,TlessC,28,prior,distractor.contrast,rel,58,248,0.233870967741935
nocontrast,short,spiral,red,TlessC,28,prior,target,rel,35,248,0.141129032258065
nocontrast,short,spiral,red,TmoreC,28,adjective,competitor,rel,71,315,0.225396825396825
nocontrast,short,spiral,red,TmoreC,28,adjective,distractor,rel,57,315,0.180952380952381
nocontrast,short,spiral,red,TmoreC,28,adjective,distractor.contrast,rel,53,315,0.168253968253968
nocontrast,short,spiral,red,TmoreC,28,adjective,target,rel,134,315,0.425396825396825
nocontrast,short,spiral,red,TmoreC,28,noun,competitor,rel,5,57,0.087719298245614
nocontrast,short,spiral,red,TmoreC,28,noun,distractor,rel,7,57,0.12280701754386
nocontrast,short,spiral,red,TmoreC,28,noun,distractor.contrast,rel,9,57,0.157894736842105
nocontrast,short,spiral,red,TmoreC,28,noun,target,rel,36,57,0.631578947368421
nocontrast,short,spiral,red,TmoreC,28,prior,competitor,rel,121,316,0.382911392405063
nocontrast,short,spiral,red,TmoreC,28,prior,distractor,rel,117,316,0.370253164556962
nocontrast,short,spiral,red,TmoreC,28,prior,distractor.contrast,rel,15,316,0.0474683544303797
nocontrast,short,spiral,red,TmoreC,28,prior,target,rel,63,316,0.199367088607595
nocontrast,small,square,blue,TlessC,34,adjective,competitor,rel,43,265,0.162264150943396
nocontrast,small,square,blue,TlessC,34,adjective,distractor,rel,56,265,0.211320754716981
nocontrast,small,square,blue,TlessC,34,adjective,distractor.contrast,rel,46,265,0.173584905660377
nocontrast,small,square,blue,TlessC,34,adjective,target,rel,120,265,0.452830188679245
nocontrast,small,square,blue,TlessC,34,noun,competitor,rel,2,10,0.2
nocontrast,small,square,blue,TlessC,34,noun,distractor,rel,2,10,0.2
nocontrast,small,square,blue,TlessC,34,noun,distractor.contrast,rel,0,10,0
nocontrast,small,square,blue,TlessC,34,noun,target,rel,6,10,0.6
nocontrast,small,square,blue,TlessC,34,prior,competitor,rel,46,268,0.171641791044776
nocontrast,small,square,blue,TlessC,34,prior,distractor,rel,68,268,0.253731343283582
nocontrast,small,square,blue,TlessC,34,prior,distractor.contrast,rel,46,268,0.171641791044776
nocontrast,small,square,blue,TlessC,34,prior,target,rel,108,268,0.402985074626866
nocontrast,small,square,blue,TmoreC,34,adjective,competitor,rel,117,295,0.396610169491525
nocontrast,small,square,blue,TmoreC,34,adjective,distractor,rel,64,295,0.216949152542373
nocontrast,small,square,blue,TmoreC,34,adjective,distractor.contrast,rel,53,295,0.179661016949153
nocontrast,small,square,blue,TmoreC,34,adjective,target,rel,61,295,0.206779661016949
nocontrast,small,square,blue,TmoreC,34,noun,competitor,rel,2,8,0.25
nocontrast,small,square,blue,TmoreC,34,noun,distractor,rel,2,8,0.25
nocontrast,small,square,blue,TmoreC,34,noun,distractor.contrast,rel,1,8,0.125
nocontrast,small,square,blue,TmoreC,34,noun,target,rel,3,8,0.375
nocontrast,small,square,blue,TmoreC,34,prior,competitor,rel,50,267,0.187265917602996
nocontrast,small,square,blue,TmoreC,34,prior,distractor,rel,133,267,0.49812734082397
nocontrast,small,square,blue,TmoreC,34,prior,distractor.contrast,rel,60,267,0.224719101123595
nocontrast,small,square,blue,TmoreC,34,prior,target,rel,24,267,0.0898876404494382
nocontrast,small,triangle,yellow,TlessC,24,adjective,competitor,rel,88,210,0.419047619047619
nocontrast,small,triangle,yellow,TlessC,24,adjective,distractor,rel,14,210,0.0666666666666667
nocontrast,small,triangle,yellow,TlessC,24,adjective,distractor.contrast,rel,21,210,0.1
nocontrast,small,triangle,yellow,TlessC,24,adjective,target,rel,87,210,0.414285714285714
nocontrast,small,triangle,yellow,TlessC,24,noun,competitor,rel,9,28,0.321428571428571
nocontrast,small,triangle,yellow,TlessC,24,noun,distractor,rel,3,28,0.107142857142857
nocontrast,small,triangle,yellow,TlessC,24,noun,distractor.contrast,rel,0,28,0
nocontrast,small,triangle,yellow,TlessC,24,noun,target,rel,16,28,0.571428571428571
nocontrast,small,triangle,yellow,TlessC,24,prior,competitor,rel,69,242,0.285123966942149
nocontrast,small,triangle,yellow,TlessC,24,prior,distractor,rel,15,242,0.0619834710743802
nocontrast,small,triangle,yellow,TlessC,24,prior,distractor.contrast,rel,83,242,0.34297520661157
nocontrast,small,triangle,yellow,TlessC,24,prior,target,rel,75,242,0.309917355371901
nocontrast,small,triangle,yellow,TmoreC,24,adjective,competitor,rel,61,238,0.256302521008403
nocontrast,small,triangle,yellow,TmoreC,24,adjective,distractor,rel,37,238,0.15546218487395
nocontrast,small,triangle,yellow,TmoreC,24,adjective,distractor.contrast,rel,9,238,0.0378151260504202
nocontrast,small,triangle,yellow,TmoreC,24,adjective,target,rel,131,238,0.550420168067227
nocontrast,small,triangle,yellow,TmoreC,24,noun,competitor,rel,3,29,0.103448275862069
nocontrast,small,triangle,yellow,TmoreC,24,noun,distractor,rel,0,29,0
nocontrast,small,triangle,yellow,TmoreC,24,noun,distractor.contrast,rel,3,29,0.103448275862069
nocontrast,small,triangle,yellow,TmoreC,24,noun,target,rel,23,29,0.793103448275862
nocontrast,small,triangle,yellow,TmoreC,24,prior,competitor,rel,102,196,0.520408163265306
nocontrast,small,triangle,yellow,TmoreC,24,prior,distractor,rel,59,196,0.301020408163265
nocontrast,small,triangle,yellow,TmoreC,24,prior,distractor.contrast,rel,23,196,0.11734693877551
nocontrast,small,triangle,yellow,TmoreC,24,prior,target,rel,12,196,0.0612244897959184
nocontrast,straight,line,blue,TlessC,13,adjective,competitor,max,126,271,0.464944649446494
nocontrast,straight,line,blue,TlessC,13,adjective,distractor,max,11,271,0.040590405904059
nocontrast,straight,line,blue,TlessC,13,adjective,distractor.contrast,max,5,271,0.018450184501845
nocontrast,straight,line,blue,TlessC,13,adjective,target,max,129,271,0.476014760147601
nocontrast,straight,line,blue,TlessC,13,noun,competitor,max,25,54,0.462962962962963
nocontrast,straight,line,blue,TlessC,13,noun,distractor,max,0,54,0
nocontrast,straight,line,blue,TlessC,13,noun,distractor.contrast,max,0,54,0
nocontrast,straight,line,blue,TlessC,13,noun,target,max,29,54,0.537037037037037
nocontrast,straight,line,blue,TlessC,13,prior,competitor,max,42,224,0.1875
nocontrast,straight,line,blue,TlessC,13,prior,distractor,max,124,224,0.553571428571429
nocontrast,straight,line,blue,TlessC,13,prior,distractor.contrast,max,57,224,0.254464285714286
nocontrast,straight,line,blue,TlessC,13,prior,target,max,1,224,0.00446428571428571
nocontrast,straight,line,blue,TmoreC,13,adjective,competitor,max,97,315,0.307936507936508
nocontrast,straight,line,blue,TmoreC,13,adjective,distractor,max,10,315,0.0317460317460317
nocontrast,straight,line,blue,TmoreC,13,adjective,distractor.contrast,max,20,315,0.0634920634920635
nocontrast,straight,line,blue,TmoreC,13,adjective,target,max,188,315,0.596825396825397
nocontrast,straight,line,blue,TmoreC,13,noun,competitor,max,3,55,0.0545454545454545
nocontrast,straight,line,blue,TmoreC,13,noun,distractor,max,0,55,0
nocontrast,straight,line,blue,TmoreC,13,noun,distractor.contrast,max,0,55,0
nocontrast,straight,line,blue,TmoreC,13,noun,target,max,52,55,0.945454545454545
nocontrast,straight,line,blue,TmoreC,13,prior,competitor,max,39,293,0.133105802047782
nocontrast,straight,line,blue,TmoreC,13,prior,distractor,max,93,293,0.31740614334471
nocontrast,straight,line,blue,TmoreC,13,prior,distractor.contrast,max,106,293,0.361774744027304
nocontrast,straight,line,blue,TmoreC,13,prior,target,max,55,293,0.187713310580205
nocontrast,straight,line,red,TlessC,18,adjective,competitor,max,98,226,0.433628318584071
nocontrast,straight,line,red,TlessC,18,adjective,distractor,max,23,226,0.101769911504425
nocontrast,straight,line,red,TlessC,18,adjective,distractor.contrast,max,16,226,0.0707964601769911
nocontrast,straight,line,red,TlessC,18,adjective,target,max,89,226,0.393805309734513
nocontrast,straight,line,red,TlessC,18,noun,competitor,max,15,45,0.333333333333333
nocontrast,straight,line,red,TlessC,18,noun,distractor,max,0,45,0
nocontrast,straight,line,red,TlessC,18,noun,distractor.contrast,max,0,45,0
nocontrast,straight,line,red,TlessC,18,noun,target,max,30,45,0.666666666666667
nocontrast,straight,line,red,TlessC,18,prior,competitor,max,41,193,0.212435233160622
nocontrast,straight,line,red,TlessC,18,prior,distractor,max,60,193,0.310880829015544
nocontrast,straight,line,red,TlessC,18,prior,distractor.contrast,max,39,193,0.202072538860104
nocontrast,straight,line,red,TlessC,18,prior,target,max,53,193,0.274611398963731
nocontrast,straight,line,red,TmoreC,18,adjective,competitor,max,30,288,0.104166666666667
nocontrast,straight,line,red,TmoreC,18,adjective,distractor,max,20,288,0.0694444444444444
nocontrast,straight,line,red,TmoreC,18,adjective,distractor.contrast,max,0,288,0
nocontrast,straight,line,red,TmoreC,18,adjective,target,max,238,288,0.826388888888889
nocontrast,straight,line,red,TmoreC,18,noun,competitor,max,2,56,0.0357142857142857
nocontrast,straight,line,red,TmoreC,18,noun,distractor,max,0,56,0
nocontrast,straight,line,red,TmoreC,18,noun,distractor.contrast,max,0,56,0
nocontrast,straight,line,red,TmoreC,18,noun,target,max,54,56,0.964285714285714
nocontrast,straight,line,red,TmoreC,18,prior,competitor,max,41,295,0.138983050847458
nocontrast,straight,line,red,TmoreC,18,prior,distractor,max,118,295,0.4
nocontrast,straight,line,red,TmoreC,18,prior,distractor.contrast,max,117,295,0.396610169491525
nocontrast,straight,line,red,TmoreC,18,prior,target,max,19,295,0.0644067796610169
nocontrast,tall,cylinder,yellow,TlessC,37,adjective,competitor,rel,77,248,0.310483870967742
nocontrast,tall,cylinder,yellow,TlessC,37,adjective,distractor,rel,36,248,0.145161290322581
nocontrast,tall,cylinder,yellow,TlessC,37,adjective,distractor.contrast,rel,42,248,0.169354838709677
nocontrast,tall,cylinder,yellow,TlessC,37,adjective,target,rel,93,248,0.375
nocontrast,tall,cylinder,yellow,TlessC,37,noun,competitor,rel,9,38,0.236842105263158
nocontrast,tall,cylinder,yellow,TlessC,37,noun,distractor,rel,2,38,0.0526315789473684
nocontrast,tall,cylinder,yellow,TlessC,37,noun,distractor.contrast,rel,9,38,0.236842105263158
nocontrast,tall,cylinder,yellow,TlessC,37,noun,target,rel,18,38,0.473684210526316
nocontrast,tall,cylinder,yellow,TlessC,37,prior,competitor,rel,101,325,0.310769230769231
nocontrast,tall,cylinder,yellow,TlessC,37,prior,distractor,rel,115,325,0.353846153846154
nocontrast,tall,cylinder,yellow,TlessC,37,prior,distractor.contrast,rel,80,325,0.246153846153846
nocontrast,tall,cylinder,yellow,TlessC,37,prior,target,rel,29,325,0.0892307692307692
nocontrast,tall,cylinder,yellow,TmoreC,37,adjective,competitor,rel,74,269,0.275092936802974
nocontrast,tall,cylinder,yellow,TmoreC,37,adjective,distractor,rel,41,269,0.152416356877323
nocontrast,tall,cylinder,yellow,TmoreC,37,adjective,distractor.contrast,rel,35,269,0.130111524163569
nocontrast,tall,cylinder,yellow,TmoreC,37,adjective,target,rel,119,269,0.442379182156134
nocontrast,tall,cylinder,yellow,TmoreC,37,noun,competitor,rel,8,37,0.216216216216216
nocontrast,tall,cylinder,yellow,TmoreC,37,noun,distractor,rel,0,37,0
nocontrast,tall,cylinder,yellow,TmoreC,37,noun,distractor.contrast,rel,0,37,0
nocontrast,tall,cylinder,yellow,TmoreC,37,noun,target,rel,29,37,0.783783783783784
nocontrast,tall,cylinder,yellow,TmoreC,37,prior,competitor,rel,44,198,0.222222222222222
nocontrast,tall,cylinder,yellow,TmoreC,37,prior,distractor,rel,53,198,0.267676767676768
nocontrast,tall,cylinder,yellow,TmoreC,37,prior,distractor.contrast,rel,6,198,0.0303030303030303
nocontrast,tall,cylinder,yellow,TmoreC,37,prior,target,rel,95,198,0.47979797979798
nocontrast,tall,spiral,blue,TlessC,27,adjective,competitor,rel,184,269,0.684014869888476
nocontrast,tall,spiral,blue,TlessC,27,adjective,distractor,rel,6,269,0.0223048327137546
nocontrast,tall,spiral,blue,TlessC,27,adjective,distractor.contrast,rel,32,269,0.118959107806691
nocontrast,tall,spiral,blue,TlessC,27,adjective,target,rel,47,269,0.174721189591078
nocontrast,tall,spiral,blue,TlessC,27,noun,competitor,rel,22,60,0.366666666666667
nocontrast,tall,spiral,blue,TlessC,27,noun,distractor,rel,5,60,0.0833333333333333
nocontrast,tall,spiral,blue,TlessC,27,noun,distractor.contrast,rel,6,60,0.1
nocontrast,tall,spiral,blue,TlessC,27,noun,target,rel,27,60,0.45
nocontrast,tall,spiral,blue,TlessC,27,prior,competitor,rel,142,366,0.387978142076503
nocontrast,tall,spiral,blue,TlessC,27,prior,distractor,rel,104,366,0.284153005464481
nocontrast,tall,spiral,blue,TlessC,27,prior,distractor.contrast,rel,67,366,0.183060109289617
nocontrast,tall,spiral,blue,TlessC,27,prior,target,rel,53,366,0.144808743169399
nocontrast,tall,spiral,blue,TmoreC,27,adjective,competitor,rel,95,289,0.328719723183391
nocontrast,tall,spiral,blue,TmoreC,27,adjective,distractor,rel,38,289,0.131487889273356
nocontrast,tall,spiral,blue,TmoreC,27,adjective,distractor.contrast,rel,37,289,0.1280276816609
nocontrast,tall,spiral,blue,TmoreC,27,adjective,target,rel,119,289,0.411764705882353
nocontrast,tall,spiral,blue,TmoreC,27,noun,competitor,rel,6,67,0.0895522388059701
nocontrast,tall,spiral,blue,TmoreC,27,noun,distractor,rel,0,67,0
nocontrast,tall,spiral,blue,TmoreC,27,noun,distractor.contrast,rel,0,67,0
nocontrast,tall,spiral,blue,TmoreC,27,noun,target,rel,61,67,0.91044776119403
nocontrast,tall,spiral,blue,TmoreC,27,prior,competitor,rel,86,292,0.294520547945205
nocontrast,tall,spiral,blue,TmoreC,27,prior,distractor,rel,58,292,0.198630136986301
nocontrast,tall,spiral,blue,TmoreC,27,prior,distractor.contrast,rel,28,292,0.0958904109589041
nocontrast,tall,spiral,blue,TmoreC,27,prior,target,rel,120,292,0.410958904109589
nocontrast,thick,line,blue,TlessC,39,adjective,competitor,rel,53,210,0.252380952380952
nocontrast,thick,line,blue,TlessC,39,adjective,distractor,rel,0,210,0
nocontrast,thick,line,blue,TlessC,39,adjective,distractor.contrast,rel,0,210,0
nocontrast,thick,line,blue,TlessC,39,adjective,target,rel,157,210,0.747619047619048
nocontrast,thick,line,blue,TlessC,39,noun,competitor,rel,32,85,0.376470588235294
nocontrast,thick,line,blue,TlessC,39,noun,distractor,rel,0,85,0
nocontrast,thick,line,blue,TlessC,39,noun,distractor.contrast,rel,0,85,0
nocontrast,thick,line,blue,TlessC,39,noun,target,rel,53,85,0.623529411764706
nocontrast,thick,line,blue,TlessC,39,prior,competitor,rel,62,294,0.210884353741497
nocontrast,thick,line,blue,TlessC,39,prior,distractor,rel,23,294,0.0782312925170068
nocontrast,thick,line,blue,TlessC,39,prior,distractor.contrast,rel,145,294,0.493197278911565
nocontrast,thick,line,blue,TlessC,39,prior,target,rel,64,294,0.217687074829932
nocontrast,thick,line,blue,TmoreC,39,adjective,competitor,rel,37,247,0.149797570850202
nocontrast,thick,line,blue,TmoreC,39,adjective,distractor,rel,9,247,0.0364372469635627
nocontrast,thick,line,blue,TmoreC,39,adjective,distractor.contrast,rel,12,247,0.048582995951417
nocontrast,thick,line,blue,TmoreC,39,adjective,target,rel,189,247,0.765182186234818
nocontrast,thick,line,blue,TmoreC,39,noun,competitor,rel,3,104,0.0288461538461538
nocontrast,thick,line,blue,TmoreC,39,noun,distractor,rel,7,104,0.0673076923076923
nocontrast,thick,line,blue,TmoreC,39,noun,distractor.contrast,rel,0,104,0
nocontrast,thick,line,blue,TmoreC,39,noun,target,rel,94,104,0.903846153846154
nocontrast,thick,line,blue,TmoreC,39,prior,competitor,rel,51,280,0.182142857142857
nocontrast,thick,line,blue,TmoreC,39,prior,distractor,rel,37,280,0.132142857142857
nocontrast,thick,line,blue,TmoreC,39,prior,distractor.contrast,rel,78,280,0.278571428571429
nocontrast,thick,line,blue,TmoreC,39,prior,target,rel,114,280,0.407142857142857
nocontrast,thick,line,yellow,TlessC,29,adjective,competitor,rel,85,206,0.412621359223301
nocontrast,thick,line,yellow,TlessC,29,adjective,distractor,rel,0,206,0
nocontrast,thick,line,yellow,TlessC,29,adjective,distractor.contrast,rel,10,206,0.0485436893203883
nocontrast,thick,line,yellow,TlessC,29,adjective,target,rel,111,206,0.538834951456311
nocontrast,thick,line,yellow,TlessC,29,noun,competitor,rel,0,98,0
nocontrast,thick,line,yellow,TlessC,29,noun,distractor,rel,0,98,0
nocontrast,thick,line,yellow,TlessC,29,noun,distractor.contrast,rel,0,98,0
nocontrast,thick,line,yellow,TlessC,29,noun,target,rel,98,98,1
nocontrast,thick,line,yellow,TlessC,29,prior,competitor,rel,115,371,0.309973045822102
nocontrast,thick,line,yellow,TlessC,29,prior,distractor,rel,86,371,0.231805929919137
nocontrast,thick,line,yellow,TlessC,29,prior,distractor.contrast,rel,136,371,0.366576819407008
nocontrast,thick,line,yellow,TlessC,29,prior,target,rel,34,371,0.091644204851752
nocontrast,thick,line,yellow,TmoreC,29,adjective,competitor,rel,20,214,0.0934579439252336
nocontrast,thick,line,yellow,TmoreC,29,adjective,distractor,rel,11,214,0.0514018691588785
nocontrast,thick,line,yellow,TmoreC,29,adjective,distractor.contrast,rel,18,214,0.0841121495327103
nocontrast,thick,line,yellow,TmoreC,29,adjective,target,rel,165,214,0.771028037383178
nocontrast,thick,line,yellow,TmoreC,29,noun,competitor,rel,19,87,0.218390804597701
nocontrast,thick,line,yellow,TmoreC,29,noun,distractor,rel,0,87,0
nocontrast,thick,line,yellow,TmoreC,29,noun,distractor.contrast,rel,0,87,0
nocontrast,thick,line,yellow,TmoreC,29,noun,target,rel,68,87,0.781609195402299
nocontrast,thick,line,yellow,TmoreC,29,prior,competitor,rel,70,274,0.255474452554745
nocontrast,thick,line,yellow,TmoreC,29,prior,distractor,rel,76,274,0.277372262773723
nocontrast,thick,line,yellow,TmoreC,29,prior,distractor.contrast,rel,35,274,0.127737226277372
nocontrast,thick,line,yellow,TmoreC,29,prior,target,rel,93,274,0.339416058394161
nocontrast,thin,line,blue,TlessC,30,adjective,competitor,rel,129,259,0.498069498069498
nocontrast,thin,line,blue,TlessC,30,adjective,distractor,rel,26,259,0.1003861003861
nocontrast,thin,line,blue,TlessC,30,adjective,distractor.contrast,rel,7,259,0.027027027027027
nocontrast,thin,line,blue,TlessC,30,adjective,target,rel,97,259,0.374517374517374
nocontrast,thin,line,blue,TlessC,30,noun,competitor,rel,18,27,0.666666666666667
nocontrast,thin,line,blue,TlessC,30,noun,distractor,rel,0,27,0
nocontrast,thin,line,blue,TlessC,30,noun,distractor.contrast,rel,0,27,0
nocontrast,thin,line,blue,TlessC,30,noun,target,rel,9,27,0.333333333333333
nocontrast,thin,line,blue,TlessC,30,prior,competitor,rel,90,279,0.32258064516129
nocontrast,thin,line,blue,TlessC,30,prior,distractor,rel,61,279,0.218637992831541
nocontrast,thin,line,blue,TlessC,30,prior,distractor.contrast,rel,69,279,0.247311827956989
nocontrast,thin,line,blue,TlessC,30,prior,target,rel,59,279,0.211469534050179
nocontrast,thin,line,blue,TmoreC,30,adjective,competitor,rel,78,235,0.331914893617021
nocontrast,thin,line,blue,TmoreC,30,adjective,distractor,rel,14,235,0.0595744680851064
nocontrast,thin,line,blue,TmoreC,30,adjective,distractor.contrast,rel,8,235,0.0340425531914894
nocontrast,thin,line,blue,TmoreC,30,adjective,target,rel,135,235,0.574468085106383
nocontrast,thin,line,blue,TmoreC,30,noun,competitor,rel,6,28,0.214285714285714
nocontrast,thin,line,blue,TmoreC,30,noun,distractor,rel,0,28,0
nocontrast,thin,line,blue,TmoreC,30,noun,distractor.contrast,rel,0,28,0
nocontrast,thin,line,blue,TmoreC,30,noun,target,rel,22,28,0.785714285714286
nocontrast,thin,line,blue,TmoreC,30,prior,competitor,rel,61,257,0.237354085603113
nocontrast,thin,line,blue,TmoreC,30,prior,distractor,rel,35,257,0.136186770428016
nocontrast,thin,line,blue,TmoreC,30,prior,distractor.contrast,rel,106,257,0.412451361867704
nocontrast,thin,line,blue,TmoreC,30,prior,target,rel,55,257,0.214007782101167
nocontrast,thin,line,red,TlessC,40,adjective,competitor,rel,87,221,0.393665158371041
nocontrast,thin,line,red,TlessC,40,adjective,distractor,rel,6,221,0.0271493212669683
nocontrast,thin,line,red,TlessC,40,adjective,distractor.contrast,rel,12,221,0.0542986425339367
nocontrast,thin,line,red,TlessC,40,adjective,target,rel,116,221,0.524886877828054
nocontrast,thin,line,red,TlessC,40,noun,competitor,rel,18,29,0.620689655172414
nocontrast,thin,line,red,TlessC,40,noun,distractor,rel,0,29,0
nocontrast,thin,line,red,TlessC,40,noun,distractor.contrast,rel,0,29,0
nocontrast,thin,line,red,TlessC,40,noun,target,rel,11,29,0.379310344827586
nocontrast,thin,line,red,TlessC,40,prior,competitor,rel,42,305,0.137704918032787
nocontrast,thin,line,red,TlessC,40,prior,distractor,rel,73,305,0.239344262295082
nocontrast,thin,line,red,TlessC,40,prior,distractor.contrast,rel,121,305,0.39672131147541
