workerid,proliferate.condition,big_filler,cond,instruction,loc_big_filler,loc_contrast,loc_small_filler,loc_target_pic,modifier,modifier_use,noun,pragContext,response,response_times,small_filler,target_contrast_bad,target_contrast_good,target_pic,trial,trialID,trialType,trial_number,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
706,List2,bikewithbasket_big.jpg,semantic_contrast,Click on the metal sink,.loc2,.loc3,.loc4,.loc1,metal,modifier,sink,bad,"['loc1', 'loc1', 'loc1']","[807, 1531, 2199]",ladle_small.jpg,flowerpot.jpg,sink_porcelain.jpg,sink_metal.jpg,136,filler16,filler,34,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,robot_blue.jpg,semantic_control,Click on the pants,.loc1,.loc4,.loc2,.loc3,big,no_modifier,pants,bad,"['loc1', 'loc3']","[930, 2212]",robot_purple.jpg,pants_small.jpg,parsley_small.jpg,pants_big.jpg,295,filler175,filler,35,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,aabacus_four.jpg,semantic_control,Click on the castle,.loc4,.loc1,.loc3,.loc2,small,no_modifier,castle,bad,"['loc3', 'loc1']","[1061, 2364]",aabacus_ten.jpg,castle_big.jpg,weddingcake_big.jpg,castle_small.jpg,246,filler126,filler,36,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,sponge_big.jpg,no_contrast,Click on the small monkey,.loc1,.loc4,.loc3,.loc2,small,modifier,monkey,bad,"['loc2', 'loc2', 'loc2']","[3007, 5798, 6465]",sportsbag_small.jpg,grapes_big.jpg,grapes_big.jpg,monkey_small.jpg,39,test39,test,37,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,blackboard_big.jpg,contrast,Click on the big jeep,.loc3,.loc2,.loc4,.loc1,big,modifier,jeep,bad,"['loc2', 'loc2', 'loc1']","[732, 1342, 2281]",candyapple_small.jpg,snowboard_small.jpg,jeep_small.jpg,jeep_big.jpg,63,train23,train,38,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,spoon_big.jpg,contrast,Click on the big pool,.loc1,.loc4,.loc2,.loc3,big,modifier,pool,bad,"['loc3', 'loc3', 'loc3']","[1203, 3163, 3846]",cookiecutter_small.jpg,clover_small.jpg,pool_small.jpg,pool_big.jpg,75,train35,train,39,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,keyboard_big.jpg,contrast,Click on the big suit,.loc3,.loc4,.loc2,.loc1,big,modifier,suit,bad,"['loc1', 'loc1', 'loc1']","[1371, 2352, 3052]",redrose_small.jpg,qtip_small.jpg,suit_small.jpg,suit_big.jpg,73,train33,train,40,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,dalmatian_big.jpg,contrast_control,Click on the dinosaur,.loc4,.loc3,.loc2,.loc1,big,no_modifier,dinosaur,bad,"['loc1', 'loc1']","[1146, 2365]",dalmatian_small.jpg,dinosaur_small.jpg,screwdriver_small.jpg,dinosaur_big.jpg,191,filler71,filler,41,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,wheelchair_big.jpg,contrast_control,Click on the stoplight,.loc2,.loc4,.loc1,.loc3,small,no_modifier,stoplight,bad,"['loc2', 'loc4']","[1432, 2685]",wheelchair_small.jpg,stoplight_big.jpg,chess_big.jpg,stoplight_small.jpg,224,filler104,filler,42,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,turkey_big.jpg,semantic_contrast,Click on the electric guitar,.loc3,.loc2,.loc1,.loc4,electric,modifier,guitar,bad,"['loc4', 'loc4', 'loc4']","[7707, 8927, 9722]",horseshoe_small.jpg,cardinal.jpg,guitar_classic.jpg,guitar_electric.jpg,124,filler4,filler,43,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,alligator_big.jpg,contrast_control,Click on the bed,.loc1,.loc2,.loc4,.loc3,small,no_modifier,bed,bad,"['loc2', 'loc2']","[1663, 2298]",alligator_small.jpg,bed_big.jpg,coral_big.jpg,bed_small.jpg,228,filler108,filler,44,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,teepee_big.jpg,contrast,Click on the big hammock,.loc3,.loc4,.loc2,.loc1,big,modifier,hammock,bad,"['loc2', 'loc4', 'loc1']","[1368, 4457, 6060]",bowlofoatmeal_small.jpg,pagoda_small.jpg,hammock_small.jpg,hammock_big.jpg,79,train39,train,45,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,measuringtape_black.jpg,semantic_control,Click on the lighthouse,.loc4,.loc2,.loc3,.loc1,small,no_modifier,lighthouse,bad,"['loc2', 'loc2']","[1598, 2356]",measuringtape_orange.jpg,lighthouse_big.jpg,batteries_big.jpg,lighthouse_small.jpg,254,filler134,filler,46,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,celery_big.jpg,semantic_contrast,Click on the electric kettle,.loc2,.loc1,.loc3,.loc4,electric,modifier,kettle,bad,"['loc4', 'loc4', 'loc4']","[1310, 1973, 2468]",loofa_small.jpg,frenchtoast.jpg,kettle_stovetop.jpg,kettle_electric.jpg,139,filler19,filler,47,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,bottleopener_big.jpg,semantic_contrast,Click on the blue bow,.loc1,.loc3,.loc4,.loc2,blue,modifier,bow,bad,"['loc2', 'loc2', 'loc2']","[1309, 1961, 2579]",toiletplunger_small.jpg,buffalowings.jpg,bow_pink.jpg,bow_blue.jpg,177,filler57,filler,48,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,pinacolada_big.jpg,semantic_contrast,Click on the spotted cow,.loc2,.loc4,.loc3,.loc1,spotted,modifier,cow,bad,"['loc2', 'loc1', 'loc1']","[832, 2059, 2652]",honeystick_small.jpg,buddha.jpg,cow_brown.jpg,cow_spotted.jpg,123,filler3,filler,49,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,castanets_big.jpg,semantic_contrast,Click on the strawberry pie,.loc4,.loc3,.loc1,.loc2,strawberry,modifier,pie,bad,"['loc2', 'loc2', 'loc2']","[1311, 2043, 2467]",toyhorse_small.jpg,jalapeno.jpg,pie_cherry.jpg,pie_strawberry.jpg,178,filler58,filler,50,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,wreath_big.jpg,contrast_control,Click on the kangaroo,.loc1,.loc4,.loc3,.loc2,small,no_modifier,kangaroo,bad,"['loc4', 'loc4']","[1771, 2529]",wreath_small.jpg,kangaroo_big.jpg,ghost_big.jpg,kangaroo_small.jpg,238,filler118,filler,51,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,sword_fantasy.jpg,semantic_control,Click on the pinecone,.loc1,.loc4,.loc3,.loc2,big,no_modifier,pinecone,bad,"['loc2', 'loc2']","[1253, 3467]",sword_thin.jpg,pinecone_small.jpg,measuringcups_small.jpg,pinecone_big.jpg,261,filler141,filler,52,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,coffeemaker_orange.jpg,semantic_control,Click on the button,.loc4,.loc3,.loc2,.loc1,big,no_modifier,button,bad,"['loc1', 'loc1']","[7284, 7992]",coffeemaker_blue.jpg,button_small.jpg,congadrum_small.jpg,button_big.jpg,241,filler121,filler,53,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,string_jute.jpg,semantic_control,Click on the tank,.loc2,.loc1,.loc4,.loc3,small,no_modifier,tank,bad,"['loc2', 'loc1']","[1170, 2476]",string_white.jpg,tank_big.jpg,kimono_big.jpg,tank_small.jpg,270,filler150,filler,54,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,bait_big.jpg,semantic_contrast,Click on the round chocolatecandy,.loc2,.loc1,.loc4,.loc3,round,modifier,chocolatecandy,bad,"['loc3', 'loc3', 'loc3']","[1310, 2381, 3114]",kitchenisland_small.jpg,film.jpg,chocolatecandy_square.jpg,chocolatecandy_round.jpg,132,filler12,filler,55,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,tank_big.jpg,semantic_contrast,Click on the open book,.loc2,.loc3,.loc1,.loc4,open,modifier,book,bad,"['loc4', 'loc4', 'loc4']","[1545, 3134, 3678]",thermometer_small.jpg,groundhog.jpg,book_closed.jpg,book_open.jpg,145,filler25,filler,56,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,goose_big.jpg,contrast_control,Click on the muffin,.loc2,.loc3,.loc1,.loc4,big,no_modifier,muffin,bad,"['loc4', 'loc4']","[882, 1656]",goose_small.jpg,muffin_small.jpg,palette_small.jpg,muffin_big.jpg,183,filler63,filler,57,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,microwave_big.jpg,no_contrast,Click on the small bottle,.loc1,.loc2,.loc3,.loc4,small,modifier,bottle,bad,"['loc1', 'loc4', 'loc4']","[1153, 2982, 3509]",paperclips_small.jpg,starfish_big.jpg,starfish_big.jpg,bottle_small.jpg,35,test35,test,58,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,origami_big.jpg,no_contrast,Click on the cactus,.loc3,.loc2,.loc4,.loc1,small,no_modifier,cactus,bad,"['loc2', 'loc2']","[1265, 2006]",brooch_small.jpg,cactus_big.jpg,lifevest_big.jpg,cactus_small.jpg,83,train43,train,59,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,gardeningpail_big.jpg,no_contrast,Click on the garbagebin,.loc3,.loc2,.loc1,.loc4,big,no_modifier,garbagebin,bad,"['loc4', 'loc4']","[1376, 2150]",tank_small.jpg,garbagebin_small.jpg,saw_small.jpg,garbagebin_big.jpg,90,train50,train,60,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,broccoli_big.jpg,no_contrast,Click on the small backpack,.loc4,.loc2,.loc3,.loc1,small,modifier,backpack,bad,"['loc4', 'loc3', 'loc1']","[2072, 4173, 5478]",shovel_small.jpg,dress_big.jpg,dress_big.jpg,backpack_small.jpg,26,test26,test,61,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,panda_big.jpg,contrast,Click on the big paperbag,.loc3,.loc4,.loc1,.loc2,big,modifier,paperbag,bad,"['loc2', 'loc2', 'loc2']","[1154, 3664, 4275]",gong_small.jpg,pencilsharpener_small.jpg,paperbag_small.jpg,paperbag_big.jpg,41,train1,train,62,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,pineapple_big.jpg,contrast,Click on the small igloo,.loc2,.loc3,.loc4,.loc1,small,modifier,igloo,bad,"['loc2', 'loc1', 'loc1']","[11423, 14866, 15496]",snowflake_small.jpg,canon_big.jpg,igloo_big.jpg,igloo_small.jpg,78,train38,train,63,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,sushi_salmon.jpg,semantic_control,Click on the keyboard,.loc4,.loc2,.loc3,.loc1,big,no_modifier,keyboard,bad,"['loc1', 'loc1']","[1854, 2538]",sushi_nigiri.jpg,keyboard_small.jpg,kitchentimer_small.jpg,keyboard_big.jpg,253,filler133,filler,64,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,seesaw_big.jpg,semantic_contrast,Click on the barn mailbox,.loc2,.loc4,.loc3,.loc1,barn,modifier,mailbox,bad,"['loc1', 'loc1', 'loc1']","[1668, 2385, 3102]",pitchfork_small.jpg,pinkshoes.jpg,mailbox_cow.jpg,mailbox_barn.jpg,157,filler37,filler,65,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,anchor_big.jpg,contrast,Click on the small harp,.loc1,.loc3,.loc2,.loc4,small,modifier,harp,bad,"['loc3', 'loc3', 'loc4']","[2042, 2722, 4394]",fountain_small.jpg,webcam_big.jpg,harp_big.jpg,harp_small.jpg,54,train14,train,66,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,globe_big.jpg,contrast_control,Click on the pie,.loc3,.loc4,.loc1,.loc2,small,no_modifier,pie,bad,"['loc4', 'loc4']","[1383, 2083]",globe_small.jpg,pie_big.jpg,bandage_big.jpg,pie_small.jpg,216,filler96,filler,67,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,clock_cuckoo.jpg,semantic_control,Click on the sheep,.loc4,.loc1,.loc2,.loc3,small,no_modifier,sheep,bad,"['loc1', 'loc1']","[2015, 2921]",clock_grandfather.jpg,sheep_big.jpg,payphone_big.jpg,sheep_small.jpg,288,filler168,filler,68,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,stove_big.jpg,contrast_control,Click on the gun,.loc2,.loc4,.loc1,.loc3,big,no_modifier,gun,bad,"['loc2', 'loc4']","[3153, 5457]",stove_small.jpg,gun_small.jpg,bush_small.jpg,gun_big.jpg,223,filler103,filler,69,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,pill_hard.jpg,semantic_control,Click on the radish,.loc2,.loc4,.loc1,.loc3,small,no_modifier,radish,bad,"['loc2', 'loc4']","[1684, 3538]",pill_capsule.jpg,radish_big.jpg,bikewithbasket_big.jpg,radish_small.jpg,256,filler136,filler,70,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,gun_big.jpg,contrast,Click on the big lifevest,.loc1,.loc4,.loc3,.loc2,big,modifier,lifevest,bad,"['loc2', 'loc2', 'loc2']","[2558, 3473, 4066]",toolbox_small.jpg,hotairballoon_small.jpg,lifevest_small.jpg,lifevest_big.jpg,43,train3,train,71,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,lizard_big.jpg,contrast,Click on the big briefcase,.loc2,.loc1,.loc4,.loc3,big,modifier,briefcase,bad,"['loc4', 'loc4', 'loc3']","[2158, 2908, 6708]",carseat_small.jpg,calculator_small.jpg,briefcase_small.jpg,briefcase_big.jpg,45,train5,train,72,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,partyhat_big.jpg,no_contrast,Click on the vase,.loc3,.loc2,.loc1,.loc4,small,no_modifier,vase,bad,"['loc2', 'loc2']","[2745, 3446]",burger_small.jpg,vase_big.jpg,suit_big.jpg,vase_small.jpg,113,train73,train,73,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,washer_big.jpg,contrast_control,Click on the grill,.loc1,.loc4,.loc3,.loc2,small,no_modifier,grill,bad,"['loc1', 'loc4']","[2001, 4015]",washer_small.jpg,grill_big.jpg,clog_big.jpg,grill_small.jpg,226,filler106,filler,74,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,bootie_big.jpg,semantic_contrast,Click on the red wine,.loc2,.loc4,.loc3,.loc1,red,modifier,wine,bad,"['loc2', 'loc1', 'loc1']","[4696, 6640, 9268]",jar_small.jpg,cockerspaniel.jpg,wine_white.jpg,wine_red.jpg,128,filler8,filler,75,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,lightbulb_big.jpg,contrast_control,Click on the brain,.loc3,.loc4,.loc2,.loc1,small,no_modifier,brain,bad,"['loc3', 'loc4']","[3579, 5837]",lightbulb_small.jpg,brain_big.jpg,candycanes_big.jpg,brain_small.jpg,222,filler102,filler,76,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,bobcat_big.jpg,semantic_contrast,Click on the one dollarbills,.loc1,.loc3,.loc4,.loc2,one,modifier,dollarbills,bad,"['loc1', 'loc2', 'loc2']","[2862, 4370, 5099]",juicer_small.jpg,daisies.jpg,dollarbills_five.jpg,dollarbills_one.jpg,130,filler10,filler,77,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,vacuum_handheld.jpg,semantic_control,Click on the pig,.loc1,.loc2,.loc4,.loc3,big,no_modifier,pig,bad,"['loc3', 'loc3']","[2110, 2982]",vacuum_standing.jpg,pig_small.jpg,toytrain_small.jpg,pig_big.jpg,291,filler171,filler,78,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,veggieplatter_big.jpg,no_contrast,Click on the small cat,.loc2,.loc1,.loc4,.loc3,small,modifier,cat,bad,"['loc1', 'loc3', 'loc3']","[5537, 7260, 7795]",recliner_small.jpg,turtle_big.jpg,turtle_big.jpg,cat_small.jpg,32,test32,test,79,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,soap_big.jpg,no_contrast,Click on the big pear,.loc3,.loc4,.loc1,.loc2,big,modifier,pear,bad,"['loc2', 'loc2', 'loc2']","[2353, 3472, 4033]",cannoli_small.jpg,feather_small.jpg,feather_small.jpg,pear_big.jpg,29,test29,test,80,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,payphone_big.jpg,semantic_contrast,Click on the red apple,.loc3,.loc4,.loc1,.loc2,red,modifier,apple,bad,"['loc2', 'loc2', 'loc2']","[865, 1602, 2080]",saddle_small.jpg,scale.jpg,apple_green.jpg,apple_red.jpg,166,filler46,filler,81,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,kiwi_big.jpg,contrast,Click on the big target,.loc1,.loc3,.loc2,.loc4,big,modifier,target,bad,"['loc1', 'loc1', 'loc4']","[1302, 1961, 3098]",toyhammer_small.jpg,clarinet_small.jpg,target_small.jpg,target_big.jpg,59,train19,train,82,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,plant_largeleaves.jpg,semantic_control,Click on the blackboard,.loc2,.loc1,.loc4,.loc3,big,no_modifier,blackboard,bad,"['loc3', 'loc3']","[1743, 2500]",plant_smallleaves.jpg,blackboard_small.jpg,horseshoe_small.jpg,blackboard_big.jpg,243,filler123,filler,83,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,pancakes_big.jpg,contrast_control,Click on the tissues,.loc3,.loc1,.loc4,.loc2,small,no_modifier,tissues,bad,"['loc1', 'loc1']","[1086, 1886]",pancakes_small.jpg,tissues_big.jpg,bagpipes_big.jpg,tissues_small.jpg,200,filler80,filler,84,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,measuringtape_big.jpg,semantic_contrast,Click on the open box,.loc2,.loc3,.loc1,.loc4,open,modifier,box,bad,"['loc1', 'loc4', 'loc4']","[811, 2657, 3234]",screw_small.jpg,skeleton.jpg,box_closed.jpg,box_open.jpg,168,filler48,filler,85,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,coral_big.jpg,no_contrast,Click on the elephant,.loc4,.loc2,.loc1,.loc3,big,no_modifier,elephant,bad,"['loc3', 'loc3']","[1280, 2302]",garlic_small.jpg,elephant_small.jpg,butterfly_small.jpg,elephant_big.jpg,88,train48,train,86,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,panflute_big.jpg,contrast,Click on the big brush,.loc4,.loc1,.loc3,.loc2,big,modifier,brush,bad,"['loc2', 'loc2', 'loc2']","[2921, 3606, 4331]",dolphin_small.jpg,brush_small.jpg,brush_small.jpg,brush_big.jpg,2,test2,test,87,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,exerciseball_big.jpg,semantic_contrast,Click on the hawaiian shirt,.loc4,.loc1,.loc3,.loc2,hawaiian,modifier,shirt,bad,"['loc4', 'loc2', 'loc2']","[12795, 13956, 14590]",policecar_small.jpg,yellowrose.jpg,shirt_corvette.jpg,shirt_hawaiian.jpg,163,filler43,filler,88,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,artichoke_big.jpg,contrast_control,Click on the microscope,.loc1,.loc2,.loc4,.loc3,small,no_modifier,microscope,bad,"['loc1', 'loc2']","[1297, 2779]",artichoke_small.jpg,microscope_big.jpg,plastichouse_big.jpg,microscope_small.jpg,210,filler90,filler,89,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,bill_big.jpg,contrast,Click on the big camera,.loc2,.loc3,.loc4,.loc1,big,modifier,camera,bad,"['loc1', 'loc1', 'loc1']","[2732, 3275, 3745]",wheelchair_small.jpg,camera_small.jpg,camera_small.jpg,camera_big.jpg,13,test13,test,90,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,wheelbarrow_blue.jpg,semantic_control,Click on the teepee,.loc4,.loc3,.loc1,.loc2,big,no_modifier,teepee,bad,"['loc2', 'loc2']","[1219, 1844]",wheelbarrow_red.jpg,teepee_small.jpg,manatee_small.jpg,teepee_big.jpg,259,filler139,filler,91,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,garbage_yellow.jpg,semantic_control,Click on the bathtub,.loc3,.loc4,.loc2,.loc1,big,no_modifier,bathtub,bad,"['loc2', 'loc1']","[750, 2439]",garbage_blue.jpg,bathtub_small.jpg,huntingvest_small.jpg,bathtub_big.jpg,245,filler125,filler,92,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,dress_roses.jpg,semantic_control,Click on the asparagus,.loc3,.loc1,.loc2,.loc4,big,no_modifier,asparagus,bad,"['loc3', 'loc4']","[1540, 2912]",dress_flowers.jpg,asparagus_small.jpg,thimble_small.jpg,asparagus_big.jpg,287,filler167,filler,93,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,gingerbreadcookie_big.jpg,semantic_contrast,Click on the mobile phone,.loc3,.loc4,.loc2,.loc1,mobile,modifier,phone,bad,"['loc4', 'loc1', 'loc1']","[1194, 3620, 5828]",nailpolish_small.jpg,ship.jpg,phone_landline.jpg,phone_mobile.jpg,147,filler27,filler,94,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,sandwich_big.jpg,contrast,Click on the small camel,.loc4,.loc2,.loc1,.loc3,small,modifier,camel,bad,"['loc4', 'loc1', 'loc3']","[1490, 3488, 4798]",castle_small.jpg,lacrosse_big.jpg,camel_big.jpg,camel_small.jpg,66,train26,train,95,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,sock_big.jpg,no_contrast,Click on the penguin,.loc2,.loc3,.loc1,.loc4,small,no_modifier,penguin,bad,"['loc3', 'loc3']","[1095, 1956]",bush_small.jpg,penguin_big.jpg,target_big.jpg,penguin_small.jpg,99,train59,train,96,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,butternutsquash_big.jpg,semantic_contrast,Click on the heart candy,.loc1,.loc2,.loc4,.loc3,heart,modifier,candy,bad,"['loc3', 'loc3', 'loc3']","[1120, 1927, 2791]",leopard_small.jpg,frame.jpg,candy_orange.jpg,candy_heart.jpg,138,filler18,filler,97,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,gumballmachine_big.jpg,no_contrast,Click on the discoball,.loc3,.loc4,.loc2,.loc1,small,no_modifier,discoball,bad,"['loc4', 'loc4']","[2098, 2921]",chowchow_small.jpg,discoball_big.jpg,beetle_big.jpg,discoball_small.jpg,87,train47,train,98,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,postits_big.jpg,semantic_contrast,Click on the plastic fork,.loc3,.loc1,.loc2,.loc4,plastic,modifier,fork,bad,"['loc1', 'loc4', 'loc4']","[1302, 4049, 6983]",rockclimbingshoe_small.jpg,salami.jpg,fork_silver.jpg,fork_plastic.jpg,165,filler45,filler,99,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
706,List2,champagne_big.jpg,contrast,Click on the big yarn,.loc2,.loc3,.loc1,.loc4,big,modifier,yarn,bad,"['loc4', 'loc4', 'loc4']","[13425, 14645, 15231]",babycup_small.jpg,walkietalkie_small.jpg,yarn_small.jpg,yarn_big.jpg,67,train27,train,100,[],44,Yes,More interesting than most experiments I've done,2,2,$5.00,Female,English,no,Chrome,Mac,800,1280,18.072016666666663,
