WorkerId,Answer.wrongAdj,Answer.wrongShape,Input.List,SceneID,Input.Condition,Input.Noun,Input.Adj,Input.Target,Input.Competitor,Input.Distractor,Input.Contrast,Answer.choicePrior,Answer.choiceAdj,Answer.choiceWhole,turnOrder,sceneConfigs
tglksdnc2j3q,No,No,TlessC1,107,F5_MCppisD,triangle,red,striped_redtriangle1.jpg,yellow_arch.jpg,%23thick_yellowline7.jpg,green_heart.jpg,Target,Target,Target,94,CDBA
tglksdnc2j3q,No,No,TlessC1,108,F5_MCppisD,rectangle,green,wide_greenrectangle5.jpg,striped_redtriangle1.jpg,red_wavyline.jpg,yellow_star.jpg,Competitor,Target,Target,48,DCAB
tglksdnc2j3q,No,No,TlessC1,109,F5_MCppisD,arrow,blue,bent_bluearrow1.jpg,open_redtriangle4.jpg,wide_redoval5.jpg,striped_yellowsquare1.jpg,Contrast,Target,Target,10,ABCD
tglksdnc2j3q,No,No,TlessC1,110,F5_MCppisD,oval,red,wide_redoval5.jpg,striped_bluetriangle1.jpg,bumpy_bluesquare1.jpg,%23thick_greenarrow1.jpg,Competitor,Target,Target,87,BCAD
tglksdnc2j3q,No,No,TlessC1,111,F6_MNCpp,square,yellow,fnewstriped_yellowsquare1.jpg,spotted_greentriangle1.jpg,%23thick_blueline3.jpg,striped_redtriangle1.jpg,Distractor,Target,Target,13,BACD
tglksdnc2j3q,No,No,TlessC1,112,F6_MNCpp,circle,red,fnewstriped_redcircle1.jpg,long_blueline7.jpg,striped_yellowsquare1.jpg,long_greenline7.jpg,Distractor,Target,Target,116,ABDC
tglksdnc2j3q,No,No,TlessC1,113,F6_MNCpp,triangle,green,fnew2spotted_greentriangle1.jpg,wide_redoval1.jpg,curved_bluearrow4.jpg,wide_yellowoval1.jpg,Contrast,Target,Target,103,DCBA
tglksdnc2j3q,No,No,TlessC1,114,F6_MNCpp,arrow,blue,fnew%23thick_bluearrow1.jpg,open_yellowtriangle1.jpg,spotted_greencircle1.jpg,open_redtriangle1.jpg,Target,Target,Target,36,BDAC
tglksdnc2j3q,No,No,TlessC1,115,F6_MNCpp,line,yellow,fnew%23thick_yellowline1.jpg,striped_greensquare1.jpg,red_cloud.jpg,bumpy_bluesquare1.jpg,Contrast,Target,Target,111,ACDB
tglksdnc2j3q,No,No,TlessC1,116,F6_MNCpp,oval,red,fnew2wide_redoval3.jpg,long_greenline1.jpg,striped_yellowsquare1.jpg,long_blueline1.jpg,Distractor,Target,Target,99,DCBA
tglksdnc2j3q,No,No,TlessC1,117,F6_MNCpp,rectangle,green,fnewwide_greenrectangle5.jpg,yellow_wavyline.jpg,bumpy_bluecircle1.jpg,red_wavyline.jpg,Contrast,Target,Target,22,ABDC
tglksdnc2j3q,No,No,TlessC1,118,F6_MNCpp,heart,blue,fnewblue_heart.jpg,striped_redtriangle1.jpg,%23thick_greenarrow7.jpg,bumpy_yellowtriangle1.jpg,Contrast,Target,Target,18,DCAB
tglksdnc2j3q,No,No,TlessC1,119,F6_MNCpp,star,yellow,fnewyellow_star.jpg,bumpy_bluesquare1.jpg,bent_greenline4.jpg,bumpy_redsquare1.jpg,Contrast,Target,Target,106,CBDA
tglksdnc2j3q,No,No,TlessC1,120,F6_MNCpp,sun,red,fnewred_sun.jpg,curved_greenarrow4.jpg,wide_yellowrectangle5.jpg,curved_bluearrow4.jpg,Target,Target,Target,34,DCAB
ulo2zbcbwyur,No,No,TlessC1,1,Contrast,square,bumpy,bumpy_bluesquare6.jpg,bumpy_greencircle7.jpg,%23tall_yellowcylinder3.jpg,bumpy_redsquare1.jpg,Distractor,Competitor,Target,37,CDAB
ulo2zbcbwyur,No,No,TlessC1,2,NoContrast,circle,open,open_bluecircle6.jpg,open_redtriangle7.jpg,yellow_cloud.jpg,green_garabato.jpg,Target,Target,Target,109,ABDC
ulo2zbcbwyur,No,No,TlessC1,3,Contrast,line,bent,bent_greenline6.jpg,bent_redarrow7.jpg,yellow_cloud.jpg,bent_blueline1.jpg,Contrast,Target,Target,7,ACBD
ulo2zbcbwyur,No,No,TlessC1,4,NoContrast,line,curved,curved_redline6.jpg,curved_greenarrow7.jpg,yellow_star.jpg,striped_bluetriangle4.jpg,Competitor,Target,Target,55,CBDA
ulo2zbcbwyur,No,No,TlessC1,5,Contrast,circle,spotted,spotted_yellowcircle6.jpg,spotted_redsquare7.jpg,striped_bluetriangle4.jpg,spotted_greencircle1.jpg,Contrast,Contrast,Target,33,BDAC
ulo2zbcbwyur,No,No,TlessC1,6,NoContrast,square,striped,striped_yellowsquare6.jpg,striped_bluetriangle7.jpg,spotted_redstar.jpg,bumpy_greencircle4.jpg,Target,Competitor,Target,35,ADCB
ulo2zbcbwyur,No,No,TlessC1,7,Contrast,triangle,bumpy,bumpy_redtriangle6.jpg,bumpy_bluesquare7.jpg,spotted_greencircle4.jpg,bumpy_yellowtriangle1.jpg,Target,Competitor,Target,99,CDAB
ulo2zbcbwyur,No,No,TlessC1,8,NoContrast,line,curved,curved_blueline6.jpg,curved_redarrow7.jpg,bumpy_yellowtriangle1.jpg,green_lightning.jpg,Contrast,Target,Target,83,DBCA
ulo2zbcbwyur,No,No,TlessC1,9,Contrast,square,spotted,spotted_yellowsquare6.jpg,spotted_greentriangle7.jpg,diagonal_bluearrow.jpg,spotted_redsquare1.jpg,Distractor,Competitor,Target,79,CBDA
ulo2zbcbwyur,No,No,TlessC1,10,NoContrast,triangle,striped,striped_redtriangle6.jpg,striped_greensquare7.jpg,chereos_yellowoval.jpg,bumpy_blueshape.jpg,Distractor,Target,Target,66,CBAD
ulo2zbcbwyur,No,No,TlessC1,11,Contrast,circle,flat,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,Target,Target,Target,10,BACD
ulo2zbcbwyur,No,No,TlessC1,12,NoContrast,circle,closed,open_greencircle2.jpg,open_bluesquare1.jpg,bumpy_redline.jpg,yellow_wavyline.jpg,Target,Target,Target,63,BADC
ulo2zbcbwyur,No,No,TlessC1,13,Contrast,line,straight,curved_blueline2.jpg,curved_greenarrow1.jpg,spotted_yellowcircle4.jpg,curved_redline5.jpg,Target,Competitor,Competitor,20,ABCD
ulo2zbcbwyur,No,No,TlessC1,14,NoContrast,cube,full,full_yellowcube6.jpg,full_redcylinder7.jpg,diagonal_bluearrow.jpg,%23tall_greenspiral2.jpg,Contrast,Competitor,Competitor,120,ABCD
ulo2zbcbwyur,No,No,TlessC1,15,Contrast,cube,empty,full_bluecube1.jpg,empty_cylinder.jpg,curved_greenline4.jpg,full_bluecube5.jpg,Competitor,Competitor,Target,61,CDAB
ulo2zbcbwyur,No,No,TlessC1,16,NoContrast,triangle,flat,bumpy_yellowtriangle2.jpg,bumpy_bluesquare1.jpg,green_sphere.jpg,%23tall_redspiral7.jpg,Competitor,Competitor,Target,49,BCDA
ulo2zbcbwyur,No,No,TlessC1,17,Contrast,circle,closed,open_bluecircle2.jpg,open_yellowtriangle1.jpg,long_redline7.jpg,open_greencircle5.jpg,Contrast,Target,Target,17,BDCA
ulo2zbcbwyur,No,No,TlessC1,18,NoContrast,line,straight,bent_redline2.jpg,bent_greenarrow1.jpg,chereos_yellowoval.jpg,full_bluecylinder7.jpg,Distractor,Competitor,Competitor,88,ACDB
ulo2zbcbwyur,No,No,TlessC1,19,Contrast,cylinder,full,full_bluecylinder6.jpg,full_greencube7.jpg,%23tall_redspiral4.jpg,full_yellowcylinder3.jpg,Distractor,Target,Target,48,DCBA
ulo2zbcbwyur,No,No,TlessC1,20,NoContrast,cylinder,empty,full_yellowcylinder1.jpg,empty_cube.jpg,yellow_cloud.jpg,long_redline1.jpg,Competitor,Competitor,Target,6,DCAB
ulo2zbcbwyur,No,No,TlessC1,21,Contrast,line,long,long_redline5.jpg,long_greenarrow6.jpg,yellow_sun.jpg,long_blueline3.jpg,Competitor,Target,Target,84,BACD
ulo2zbcbwyur,No,No,TlessC1,22,NoContrast,line,short,long_blueline3.jpg,long_redarrow2.jpg,yellow_star.jpg,green_heart.jpg,Distractor,Target,Target,44,ACDB
ulo2zbcbwyur,No,No,TlessC1,23,Contrast,square,big,big_redsquare5.jpg,big_yellowtriangle6.jpg,green_wavyline.jpg,big_bluesquare3.jpg,Target,Target,Target,19,ACBD
ulo2zbcbwyur,No,No,TlessC1,24,NoContrast,triangle,small,big_yellowtriangle3.jpg,big_redsquare2.jpg,green_wavyline.jpg,diagonal_bluearrow.jpg,Distractor,Competitor,Target,70,DBCA
ulo2zbcbwyur,No,No,TlessC1,25,Contrast,oval,wide,wide_greenoval5.jpg,wide_yellowrectangle6.jpg,open_bluesquare7.jpg,wide_redoval3.jpg,Target,Distractor,Target,28,ACBD
ulo2zbcbwyur,No,No,TlessC1,26,NoContrast,rectangle,narrow,wide_redrectangle3.jpg,wide_yellowoval2.jpg,blue_star.jpg,spotted_greenpentagon.jpg,Contrast,Target,Target,98,BCDA
ulo2zbcbwyur,No,No,TlessC1,27,Contrast,spiral,tall,%23tall_bluespiral5.jpg,%23tall_greencylinder6.jpg,chereos_yellowoval.jpg,%23tall_redspiral3.jpg,Target,Competitor,Target,18,BDAC
ulo2zbcbwyur,No,No,TlessC1,28,NoContrast,spiral,short,%23tall_redspiral3.jpg,%23tall_yellowcylinder2.jpg,blue_sun.jpg,full1_greensquare1.jpg,Distractor,Competitor,Target,116,CBAD
ulo2zbcbwyur,No,No,TlessC1,29,Contrast,line,thick,%23thick_yellowline5.jpg,%23thick_greenarrow6.jpg,red_sun.jpg,%23thick_blueline3.jpg,Distractor,Target,Target,95,DABC
ulo2zbcbwyur,No,No,TlessC1,30,NoContrast,line,thin,%23thick_blueline3.jpg,%23thick_redarrow2.jpg,bumpy_greencircle4.jpg,yellow_star.jpg,Contrast,Competitor,Competitor,69,CDBA
ulo2zbcbwyur,No,No,TlessC1,31,Contrast,line,long,long_greenline5.jpg,long_bluearrow6.jpg,yellow_cloud.jpg,long_redline3.jpg,Target,Target,Target,43,CABD
ulo2zbcbwyur,No,No,TlessC1,32,NoContrast,line,short,long_redline3.jpg,long_bluearrow2.jpg,full_yellowcube7.jpg,spotted_greencircle4.jpg,Contrast,Target,Target,8,ABDC
ulo2zbcbwyur,No,No,TlessC1,33,Contrast,triangle,big,big_yellowtriangle5.jpg,big_bluesquare6.jpg,long_redline4.jpg,big_greentriangle3.jpg,Target,Competitor,Target,68,BDAC
ulo2zbcbwyur,No,No,TlessC1,34,NoContrast,square,small,big_bluesquare3.jpg,big_yellowtriangle2.jpg,green_garabato.jpg,red_wavyline.jpg,Distractor,Competitor,Target,32,BCDA
ulo2zbcbwyur,No,No,TlessC1,35,Contrast,rectangle,wide,wide_yellowrectangle5.jpg,wide_redoval6.jpg,open_bluetriangle7.jpg,wide_greenrectangle3.jpg,Distractor,Target,Target,11,BCAD
ulo2zbcbwyur,No,No,TlessC1,36,NoContrast,oval,narrow,wide_redoval3.jpg,wide_greenrectangle2.jpg,full1_bluesquare2.jpg,yellow_sun.jpg,Distractor,Competitor,Target,51,ADCB
ulo2zbcbwyur,No,No,TlessC1,37,Contrast,cylinder,tall,%23tall_yellowcylinder5.jpg,%23tall_bluespiral6.jpg,bent_redline1.jpg,%23tall_greencylinder3.jpg,Competitor,Competitor,Target,92,CABD
ulo2zbcbwyur,No,No,TlessC1,38,NoContrast,cylinder,short,%23tall_greencylinder3.jpg,%23tall_bluespiral2.jpg,yellow_cloud.jpg,spotted_redstar.jpg,Distractor,Competitor,Target,97,BCAD
ulo2zbcbwyur,No,No,TlessC1,39,Contrast,line,thick,%23thick_blueline5.jpg,%23thick_redarrow6.jpg,green_star.jpg,%23thick_yellowline3.jpg,Distractor,Competitor,Competitor,85,ABDC
ulo2zbcbwyur,No,No,TlessC1,40,NoContrast,line,thin,%23thick_redline3.jpg,%23thick_greenarrow2.jpg,spotted_yellowcircle4.jpg,bumpy_bluesquare4.jpg,Competitor,Competitor,Competitor,14,ACDB
ulo2zbcbwyur,No,No,TlessC1,41,Contrast,square,red,bumpy_redsquare1.jpg,striped_redcircle1.jpg,yellow_cloud.jpg,bumpy_bluesquare1.jpg,Target,Target,Target,103,BCAD
ulo2zbcbwyur,No,No,TlessC1,42,NoContrast,circle,green,spotted_greencircle1.jpg,spotted_greentriangle1.jpg,long_blueline7.jpg,wide_yellowrectangle7.jpg,Contrast,Competitor,Target,100,BCAD
ulo2zbcbwyur,No,No,TlessC1,43,Contrast,line,blue,bent_blueline1.jpg,striped_bluetriangle1.jpg,big_redsquare1.jpg,bent_greenline1.jpg,Target,Target,Target,15,DACB
ulo2zbcbwyur,No,No,TlessC1,44,NoContrast,triangle,yellow,bumpy_yellowtriangle1.jpg,yellow_star.jpg,bumpy_greencircle1.jpg,%23thick_blueline7.jpg,Contrast,Target,Target,12,BDCA
ulo2zbcbwyur,No,No,TlessC1,45,Contrast,oval,red,wide_redoval7.jpg,spotted_redsquare1.jpg,long_blueline1.jpg,wide_greenoval7.jpg,Distractor,Target,Target,76,ADCB
ulo2zbcbwyur,No,No,TlessC1,46,NoContrast,rectangle,green,wide_greenrectangle5.jpg,green_heart.jpg,bumpy_yellowtriangle1.jpg,red_wavyline.jpg,Distractor,Target,Target,16,CBDA
ulo2zbcbwyur,No,No,TlessC1,47,Contrast,square,blue,bumpy_bluesquare1.jpg,blue_thick_bumpyline.jpg,striped_redcircle1.jpg,striped_yellowsquare1.jpg,Target,Target,Target,115,BADC
ulo2zbcbwyur,No,No,TlessC1,48,NoContrast,circle,yellow,spotted_yellowcircle1.jpg,wide_yellowrectangle7.jpg,long_greenarrow7.jpg,striped_redtriangle1.jpg,Distractor,Target,Target,52,BCDA
ulo2zbcbwyur,No,No,TlessC1,49,Contrast,line,red,long_redline7.jpg,big_redsquare1.jpg,wide_yellowoval1.jpg,long_blueline7.jpg,Contrast,Target,Target,25,BCAD
ulo2zbcbwyur,No,No,TlessC1,50,NoContrast,triangle,green,spotted_greentriangle1.jpg,%23thick_greenarrow7.jpg,wide_redoval1.jpg,blue_star.jpg,Competitor,Target,Target,82,ADCB
ulo2zbcbwyur,No,No,TlessC1,51,Contrast,oval,yellow,wide_yellowoval7.jpg,bumpy_yellowtriangle1.jpg,green_heart.jpg,wide_redoval7.jpg,Contrast,Target,Target,24,DBAC
ulo2zbcbwyur,No,No,TlessC1,52,NoContrast,rectangle,yellow,wide_yellowrectangle5.jpg,bumpy_yellowtriangle1.jpg,blue_thick_bumpyline.jpg,long_greenarrow7.jpg,Contrast,Target,Target,60,ABCD
ulo2zbcbwyur,No,No,TlessC1,53,Contrast,square,green,striped_greensquare1.jpg,spotted_greencircle1.jpg,red_wavyline.jpg,bumpy_bluesquare1.jpg,Competitor,Target,Target,1,BADC
ulo2zbcbwyur,No,No,TlessC1,54,NoContrast,circle,red,striped_redcircle1.jpg,%23thick_redarrow7.jpg,wide_greenrectangle5.jpg,yellow_sun.jpg,Competitor,Target,Target,93,DACB
ulo2zbcbwyur,No,No,TlessC1,55,Contrast,line,red,long_redline7.jpg,striped_redcircle1.jpg,bumpy_yellowtriangle1.jpg,long_greenline7.jpg,Contrast,Target,Target,117,ACBD
ulo2zbcbwyur,No,No,TlessC1,56,NoContrast,triangle,blue,striped_bluetriangle1.jpg,blue_wavyline.jpg,spotted_greencircle1.jpg,wide_redrectangle5.jpg,Contrast,Target,Target,73,CADB
ulo2zbcbwyur,No,No,TlessC1,57,Contrast,square,yellow,striped_yellowsquare1.jpg,wide_yellowoval5.jpg,open_redtriangle1.jpg,bumpy_bluesquare1.jpg,Target,Target,Target,26,BDCA
ulo2zbcbwyur,No,No,TlessC1,58,NoContrast,circle,blue,bumpy_bluecircle1.jpg,striped_bluetriangle1.jpg,spotted_redsquare1.jpg,yellow_arch.jpg,Target,Target,Target,39,ACDB
ulo2zbcbwyur,No,No,TlessC1,59,Contrast,line,yellow,%23thick_yellowline2.jpg,big_yellowtriangle3.jpg,big_bluesquare3.jpg,%23thick_redline2.jpg,Contrast,Target,Target,94,ADCB
ulo2zbcbwyur,No,No,TlessC1,60,NoContrast,triangle,red,striped_redtriangle1.jpg,%23thick_redarrow7.jpg,yellow_wavyline.jpg,green_lightingplain.jpg,Contrast,Target,Target,45,CBDA
ulo2zbcbwyur,No,No,TlessC1,61,F1_NmNcNc,square,none,striped_greensquare1.jpg,blue_sun.jpg,open_redtriangle4.jpg,yellow_wavyline.jpg,Competitor,{},Target,118,ADCB
ulo2zbcbwyur,No,No,TlessC1,62,F1_NmNcNc,arrow,none,curved_bluearrow4.jpg,spotted_greenpentagon.jpg,big_yellowtriangle1.jpg,wide_redoval7.jpg,Contrast,{},Target,104,DABC
ulo2zbcbwyur,No,No,TlessC1,63,F1_NmNcNc,star,none,yellow_star.jpg,wide_greenrectangle1.jpg,open_bluesquare5.jpg,long_redarrow1.jpg,Target,{},Target,36,CDBA
ulo2zbcbwyur,No,No,TlessC1,64,F1_NmNcNc,spiral,none,%23tall_redspiral7.jpg,big_bluesquare7.jpg,spotted_greencircle4.jpg,yellow_cloud.jpg,Competitor,{},Target,13,BADC
ulo2zbcbwyur,No,No,TlessC1,65,F1_NmNcNc,cylinder,none,%23tall_greencylinder6.jpg,%23thick_blueline7.jpg,big_redsquare3.jpg,chereos_yellowoval.jpg,Target,{},Target,30,DCAB
ulo2zbcbwyur,No,No,TlessC1,66,F1_NmNcNc,heart,none,blue_heart.jpg,spotted_yellowcircle4.jpg,wide_redrectangle7.jpg,full_greencylinder5.jpg,Contrast,{},Target,40,CBDA
ulo2zbcbwyur,No,No,TlessC1,67,F1_NmNcNc,triangle,none,bumpy_yellowtriangle1.jpg,long_blueline7.jpg,%23tall_redcylinder1.jpg,green_lightingplain.jpg,Target,{},Target,74,DCAB
ulo2zbcbwyur,No,No,TlessC1,68,F1_NmNcNc,circle,none,striped_redcircle1.jpg,full1_bluesquare2.jpg,big_greentriangle3.jpg,yellow_sun.jpg,Target,{},Target,108,ACDB
ulo2zbcbwyur,No,No,TlessC1,69,F1_NmNcNc,cloud,none,red_cloud.jpg,striped_greensquare4.jpg,bumpy_bluecircle5.jpg,%23tall_yellowcylinder7.jpg,Contrast,{},Target,3,ABCD
ulo2zbcbwyur,No,No,TlessC1,70,F1_NmNcNc,cube,none,full_greencube7.jpg,spotted_yellowcircle4.jpg,%23tall_bluespiral2.jpg,bumpy_redtriangle4.jpg,Distractor,{},Target,107,CDAB
ulo2zbcbwyur,No,No,TlessC1,71,F2_TisD,square,red,fnewbumpy_redsquare1.jpg,spotted_greencircle1.jpg,spotted_greentriangle1.jpg,striped_bluetriangle1.jpg,Distractor,Target,Target,29,DABC
ulo2zbcbwyur,No,No,TlessC1,72,F2_TisD,triangle,green,fnewspotted_greentriangle1.jpg,wide_redrectangle7.jpg,striped_redcircle1.jpg,spotted_yellowcircle1.jpg,Distractor,Target,Target,58,CBAD
ulo2zbcbwyur,No,No,TlessC1,73,F2_TisD,line,blue,fnewbent_blueline1.jpg,bumpy_yellowtriangle1.jpg,striped_yellowsquare1.jpg,striped_greensquare1.jpg,Distractor,Target,Target,50,CBAD
ulo2zbcbwyur,No,No,TlessC1,74,F2_TisD,circle,yellow,fnewspotted_yellowcircle1.jpg,long_greenarrow7.jpg,long_greenline7.jpg,long_redline7.jpg,Contrast,Target,Target,34,CADB
ulo2zbcbwyur,No,No,TlessC1,75,F2_TisD,oval,red,fnewwide_redoval3.jpg,spotted_greentriangle1.jpg,wide_greenrectangle5.jpg,wide_yellowrectangle5.jpg,Contrast,Target,Target,90,DABC
ulo2zbcbwyur,No,No,TlessC1,76,F2_TisD,square,green,fnewstriped_greensquare1.jpg,striped_redcircle1.jpg,striped_redtriangle1.jpg,striped_bluetriangle1.jpg,Contrast,Target,Target,27,DABC
ulo2zbcbwyur,No,No,TlessC1,77,F2_TisD,triangle,blue,fnewstriped_bluetriangle1.jpg,wide_yellowoval5.jpg,striped_yellowsquare1.jpg,striped_greensquare1.jpg,Distractor,Target,Target,41,DBAC
ulo2zbcbwyur,No,No,TlessC1,78,F2_TisD,line,yellow,fnew%23thick_yellowline1.jpg,big_bluetriangle1.jpg,open_bluecircle1.jpg,open_greencircle1.jpg,Contrast,Target,Target,9,BADC
ulo2zbcbwyur,No,No,TlessC1,79,F2_TisD,square,blue,fnewbumpy_bluesquare1.jpg,bumpy_yellowtriangle1.jpg,wide_yellowoval5.jpg,wide_redoval5.jpg,Contrast,Target,Target,101,CADB
ulo2zbcbwyur,No,No,TlessC1,80,F2_TisD,rectangle,yellow,fnewwide_yellowrectangle1.jpg,bumpy_bluecircle1.jpg,striped_bluetriangle1.jpg,striped_redtriangle1.jpg,Competitor,Target,Contrast,114,ADBC
ulo2zbcbwyur,No,No,TlessC1,81,F3_NmCppTisD,square,none,bumpy_bluesquare1.jpg,spotted_greencircle1.jpg,spotted_greentriangle1.jpg,bent_redline4.jpg,Contrast,{},Target,5,BACD
ulo2zbcbwyur,No,No,TlessC1,82,F3_NmCppTisD,circle,none,spotted_yellowcircle1.jpg,wide_redrectangle5.jpg,red_cloud.jpg,open_bluetriangle7.jpg,Competitor,{},Target,2,DABC
ulo2zbcbwyur,No,No,TlessC1,83,F3_NmCppTisD,triangle,none,striped_redtriangle1.jpg,full1_bluesquare2.jpg,diagonal_bluearrow.jpg,yellow_cloud.jpg,Competitor,{},Target,81,BDCA
ulo2zbcbwyur,No,No,TlessC1,84,F3_NmCppTisD,rectangle,none,wide_greenrectangle7.jpg,spotted_yellowcircle1.jpg,open_yellowtriangle1.jpg,curved_bluearrow4.jpg,Contrast,{},Target,54,DBAC
ulo2zbcbwyur,No,No,TlessC1,85,F3_NmCppTisD,line,none,long_blueline1.jpg,spotted_greentriangle1.jpg,wide_greenoval7.jpg,red_sun.jpg,Target,{},Target,47,ADCB
ulo2zbcbwyur,No,No,TlessC1,86,F3_NmCppTisD,oval,none,wide_yellowoval5.jpg,full1_bluesquare2.jpg,blue_star.jpg,curved_greenline4.jpg,Contrast,{},Target,96,DBCA
ulo2zbcbwyur,No,No,TlessC1,87,F3_NmCppTisD,triangle,none,striped_redtriangle1.jpg,yellow_arch.jpg,%23thick_yellowline7.jpg,green_heart.jpg,Target,{},Target,62,DCAB
ulo2zbcbwyur,No,No,TlessC1,88,F3_NmCppTisD,rectangle,none,wide_greenrectangle5.jpg,striped_redtriangle1.jpg,red_wavyline.jpg,yellow_star.jpg,Target,{},Target,23,CDAB
ulo2zbcbwyur,No,No,TlessC1,89,F3_NmCppTisD,arrow,none,bent_bluearrow1.jpg,open_redtriangle4.jpg,wide_redoval5.jpg,striped_yellowsquare1.jpg,Contrast,{},Target,86,DBAC
ulo2zbcbwyur,No,No,TlessC1,90,F3_NmCppTisD,oval,none,wide_redoval5.jpg,striped_bluetriangle1.jpg,bumpy_bluesquare1.jpg,%23thick_greenarrow1.jpg,Distractor,{},Target,64,BDAC
ulo2zbcbwyur,No,No,TlessC1,91,F4_NmNCppCp,square,none,striped_yellowsquare1.jpg,spotted_greentriangle1.jpg,%23thick_blueline3.jpg,striped_redtriangle1.jpg,Target,{},Target,42,ABDC
ulo2zbcbwyur,No,No,TlessC1,92,F4_NmNCppCp,circle,none,striped_redcircle1.jpg,long_blueline7.jpg,striped_yellowsquare1.jpg,long_greenline7.jpg,Target,{},Target,71,DCAB
ulo2zbcbwyur,No,No,TlessC1,93,F4_NmNCppCp,triangle,none,spotted_greentriangle1.jpg,wide_redoval1.jpg,curved_bluearrow4.jpg,wide_yellowoval1.jpg,Competitor,{},Target,80,DCBA
ulo2zbcbwyur,No,No,TlessC1,94,F4_NmNCppCp,arrow,none,%23thick_bluearrow1.jpg,open_yellowtriangle1.jpg,spotted_greencircle1.jpg,open_redtriangle1.jpg,Competitor,{},Target,105,ACBD
ulo2zbcbwyur,No,No,TlessC1,95,F4_NmNCppCp,line,none,%23thick_yellowline1.jpg,striped_greensquare1.jpg,red_cloud.jpg,bumpy_bluesquare1.jpg,Competitor,{},Target,112,ADBC
ulo2zbcbwyur,No,No,TlessC1,96,F4_NmNCppCp,oval,none,wide_redoval3.jpg,long_greenline1.jpg,striped_yellowsquare1.jpg,long_blueline1.jpg,Distractor,{},Target,21,DBCA
ulo2zbcbwyur,No,No,TlessC1,97,F4_NmNCppCp,rectangle,none,wide_greenrectangle5.jpg,yellow_wavyline.jpg,bumpy_bluecircle1.jpg,red_wavyline.jpg,Contrast,{},Target,87,ADCB
ulo2zbcbwyur,No,No,TlessC1,98,F4_NmNCppCp,heart,none,blue_heart.jpg,striped_redtriangle1.jpg,%23thick_greenarrow7.jpg,bumpy_yellowtriangle1.jpg,Target,{},Target,59,CADB
ulo2zbcbwyur,No,No,TlessC1,99,F4_NmNCppCp,star,none,yellow_star.jpg,bumpy_bluesquare1.jpg,bent_greenline4.jpg,bumpy_redsquare1.jpg,Contrast,{},Target,89,CDBA
ulo2zbcbwyur,No,No,TlessC1,100,F4_NmNCppCp,sun,none,red_sun.jpg,curved_greenarrow4.jpg,wide_yellowrectangle5.jpg,curved_bluearrow4.jpg,Target,{},Target,46,CABD
ulo2zbcbwyur,No,No,TlessC1,101,F5_MCppisD,square,blue,bumpy_bluesquare1.jpg,spotted_greencircle1.jpg,spotted_greentriangle1.jpg,bent_redline4.jpg,Competitor,Target,Target,53,DABC
ulo2zbcbwyur,No,No,TlessC1,102,F5_MCppisD,circle,yellow,spotted_yellowcircle1.jpg,wide_redrectangle5.jpg,red_cloud.jpg,open_bluetriangle7.jpg,Target,Target,Target,119,ABDC
ulo2zbcbwyur,No,No,TlessC1,103,F5_MCppisD,triangle,red,striped_redtriangle1.jpg,full1_bluesquare2.jpg,diagonal_bluearrow.jpg,yellow_cloud.jpg,Distractor,Target,Target,38,BADC
ulo2zbcbwyur,No,No,TlessC1,104,F5_MCppisD,rectangle,green,wide_greenrectangle7.jpg,spotted_yellowcircle1.jpg,open_yellowtriangle1.jpg,curved_bluearrow4.jpg,Contrast,Target,Target,113,DCAB
ulo2zbcbwyur,No,No,TlessC1,105,F5_MCppisD,line,blue,long_blueline1.jpg,spotted_greentriangle1.jpg,wide_greenoval7.jpg,red_sun.jpg,Target,Target,Target,111,BCDA
ulo2zbcbwyur,No,No,TlessC1,106,F5_MCppisD,oval,yellow,wide_yellowoval5.jpg,full1_bluesquare2.jpg,blue_star.jpg,curved_greenline4.jpg,Competitor,Target,Target,75,DCAB
ulo2zbcbwyur,No,No,TlessC1,107,F5_MCppisD,triangle,red,striped_redtriangle1.jpg,yellow_arch.jpg,%23thick_yellowline7.jpg,green_heart.jpg,Competitor,Target,Target,72,BCDA
ulo2zbcbwyur,No,No,TlessC1,108,F5_MCppisD,rectangle,green,wide_greenrectangle5.jpg,striped_redtriangle1.jpg,red_wavyline.jpg,yellow_star.jpg,Distractor,Target,Target,78,DBAC
ulo2zbcbwyur,No,No,TlessC1,109,F5_MCppisD,arrow,blue,bent_bluearrow1.jpg,open_redtriangle4.jpg,wide_redoval5.jpg,striped_yellowsquare1.jpg,Contrast,Target,Target,102,CBAD
ulo2zbcbwyur,No,No,TlessC1,110,F5_MCppisD,oval,red,wide_redoval5.jpg,striped_bluetriangle1.jpg,bumpy_bluesquare1.jpg,%23thick_greenarrow1.jpg,Target,Target,Target,106,CDBA
ulo2zbcbwyur,No,No,TlessC1,111,F6_MNCpp,square,yellow,fnewstriped_yellowsquare1.jpg,spotted_greentriangle1.jpg,%23thick_blueline3.jpg,striped_redtriangle1.jpg,Target,Target,Target,56,ACBD
ulo2zbcbwyur,No,No,TlessC1,112,F6_MNCpp,circle,red,fnewstriped_redcircle1.jpg,long_blueline7.jpg,striped_yellowsquare1.jpg,long_greenline7.jpg,Competitor,Target,Target,91,DBCA
