workerid,proliferate.condition,big_filler,cond,instruction,loc_big_filler,loc_contrast,loc_small_filler,loc_target_pic,modifier,modifier_use,noun,pragContext,response,response_times,small_filler,target_contrast_bad,target_contrast_good,target_pic,trial,trialID,trialType,trial_number,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
470,List2,broom_big.jpg,contrast_control,Click on the stapler,.loc2,.loc1,.loc3,.loc4,big,no_modifier,stapler,good,"['loc4', 'loc4']","[4303, 5055]",broom_small.jpg,stapler_small.jpg,lacrosse_small.jpg,stapler_big.jpg,181,filler61,filler,261,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,flower_lily.jpg,semantic_control,Click on the stingray,.loc1,.loc4,.loc3,.loc2,small,no_modifier,stingray,good,"['loc1', 'loc2']","[9695, 11744]",flower_dahlia.jpg,stingray_big.jpg,castanets_big.jpg,stingray_small.jpg,286,filler166,filler,262,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,greenbean_big.jpg,no_contrast,Click on the flashlight,.loc4,.loc2,.loc3,.loc1,small,no_modifier,flashlight,good,"['loc2', 'loc1']","[1816, 3031]",hourglass_small.jpg,flashlight_big.jpg,door_big.jpg,flashlight_small.jpg,89,train49,train,263,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,chips_stacked.jpg,semantic_control,Click on the cinnamonroll,.loc2,.loc1,.loc4,.loc3,big,no_modifier,cinnamonroll,good,"['loc1', 'loc3']","[2977, 3825]",chips_strewn.jpg,cinnamonroll_small.jpg,corndog_small.jpg,cinnamonroll_big.jpg,273,filler153,filler,264,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,bill_big.jpg,contrast,Click on the big camera,.loc1,.loc2,.loc4,.loc3,big,modifier,camera,good,"['loc1', 'loc3', 'loc3']","[7200, 8128, 8527]",wheelchair_small.jpg,camera_small.jpg,camera_small.jpg,camera_big.jpg,13,test13,test,265,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,scarf_big.jpg,contrast,Click on the small eagle,.loc2,.loc3,.loc4,.loc1,small,modifier,eagle,good,"['loc1', 'loc1', 'loc1']","[2383, 3031, 3543]",horse_small.jpg,scotchtape_big.jpg,eagle_big.jpg,eagle_small.jpg,70,train30,train,266,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,beaver_big.jpg,contrast,Click on the small airplane,.loc4,.loc2,.loc1,.loc3,small,modifier,airplane,good,"['loc2', 'loc3', 'loc3']","[1472, 2800, 3415]",kangaroo_small.jpg,crab_big.jpg,airplane_big.jpg,airplane_small.jpg,58,train18,train,267,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,sushi_big.jpg,contrast_control,Click on the cone,.loc2,.loc3,.loc4,.loc1,small,no_modifier,cone,good,"['loc1', 'loc1']","[1904, 2543]",sushi_small.jpg,cone_big.jpg,stroller_big.jpg,cone_small.jpg,208,filler88,filler,268,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,faucet_big.jpg,contrast_control,Click on the recliner,.loc2,.loc3,.loc4,.loc1,small,no_modifier,recliner,good,"['loc2', 'loc1']","[5120, 6191]",faucet_small.jpg,recliner_big.jpg,shapestoy_big.jpg,recliner_small.jpg,192,filler72,filler,269,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,leatherman_purple.jpg,semantic_control,Click on the ovenmit,.loc3,.loc2,.loc1,.loc4,big,no_modifier,ovenmit,good,"['loc4', 'loc4']","[2336, 2976]",leatherman_yellow.jpg,ovenmit_small.jpg,rockclimbingshoe_small.jpg,ovenmit_big.jpg,297,filler177,filler,270,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,dalmatian_big.jpg,no_contrast,Click on the paperclip,.loc2,.loc4,.loc1,.loc3,big,no_modifier,paperclip,good,"['loc3', 'loc3']","[5905, 6576]",blueberries_small.jpg,paperclip_small.jpg,airplane_small.jpg,paperclip_big.jpg,98,train58,train,271,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,barrel_big.jpg,contrast,Click on the small key,.loc1,.loc2,.loc4,.loc3,small,modifier,key,good,"['loc2', 'loc3', 'loc3']","[2793, 4032, 4472]",compass_small.jpg,key_big.jpg,key_big.jpg,key_small.jpg,7,test7,test,272,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,brusselsprout_big.jpg,semantic_contrast,Click on the tricolor pasta,.loc3,.loc4,.loc1,.loc2,tricolor,modifier,pasta,good,"['loc1', 'loc2', 'loc2']","[5488, 6504, 6751]",lemur_small.jpg,mortarandpestle.jpg,pasta_tortellini.jpg,pasta_tricolor.jpg,137,filler17,filler,273,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,hairclip_big.jpg,contrast_control,Click on the frenchfries,.loc3,.loc1,.loc2,.loc4,big,no_modifier,frenchfries,good,"['loc4', 'loc4']","[2047, 2551]",hairclip_small.jpg,frenchfries_small.jpg,blender_small.jpg,frenchfries_big.jpg,235,filler115,filler,274,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,tennisball_big.jpg,contrast_control,Click on the lion,.loc1,.loc4,.loc2,.loc3,small,no_modifier,lion,good,"['loc1', 'loc3']","[2719, 3863]",tennisball_small.jpg,lion_big.jpg,harmonica_big.jpg,lion_small.jpg,240,filler120,filler,275,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,dalmatian_big.jpg,contrast_control,Click on the dinosaur,.loc1,.loc3,.loc2,.loc4,big,no_modifier,dinosaur,good,"['loc3', 'loc4']","[2568, 3759]",dalmatian_small.jpg,dinosaur_small.jpg,screwdriver_small.jpg,dinosaur_big.jpg,191,filler71,filler,276,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,dinosaur_big.jpg,no_contrast,Click on the big dog,.loc2,.loc4,.loc1,.loc3,big,modifier,dog,good,"['loc3', 'loc3', 'loc3']","[9250, 10536, 11040]",palette_small.jpg,bike_small.jpg,bike_small.jpg,dog_big.jpg,31,test31,test,277,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,croissant_big.jpg,contrast_control,Click on the soap,.loc4,.loc3,.loc2,.loc1,big,no_modifier,soap,good,"['loc3', 'loc1']","[3576, 4664]",croissant_small.jpg,soap_small.jpg,sportsbag_small.jpg,soap_big.jpg,189,filler69,filler,278,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,tambourine_big.jpg,contrast_control,Click on the basket,.loc1,.loc2,.loc4,.loc3,big,no_modifier,basket,good,"['loc2', 'loc3']","[2047, 3624]",tambourine_small.jpg,basket_small.jpg,toyhammer_small.jpg,basket_big.jpg,209,filler89,filler,279,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,scroll_writing.jpg,semantic_control,Click on the hawk,.loc2,.loc1,.loc4,.loc3,big,no_modifier,hawk,good,"['loc3', 'loc3']","[2320, 2935]",scroll_blank.jpg,hawk_small.jpg,redkettle_small.jpg,hawk_big.jpg,251,filler131,filler,280,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,yoyo_big.jpg,contrast_control,Click on the dart,.loc3,.loc4,.loc1,.loc2,small,no_modifier,dart,good,"['loc3', 'loc2']","[2783, 4056]",yoyo_small.jpg,dart_big.jpg,creamer_big.jpg,dart_small.jpg,230,filler110,filler,281,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,orangejuice_stemglass.jpg,semantic_control,Click on the blueberries,.loc4,.loc1,.loc3,.loc2,small,no_modifier,blueberries,good,"['loc2', 'loc2']","[4856, 5351]",orangejuice_tallglass.jpg,blueberries_big.jpg,robe_big.jpg,blueberries_small.jpg,278,filler158,filler,282,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,babybottle_big.jpg,semantic_contrast,Click on the yellow watch,.loc4,.loc1,.loc3,.loc2,yellow,modifier,watch,good,"['loc4', 'loc2', 'loc2']","[2896, 3727, 4159]",snowshoes_small.jpg,staircase.jpg,watch_brown.jpg,watch_yellow.jpg,173,filler53,filler,283,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,soap_big.jpg,no_contrast,Click on the big pear,.loc2,.loc4,.loc1,.loc3,big,modifier,pear,good,"['loc1', 'loc3', 'loc3']","[3103, 4360, 4823]",cannoli_small.jpg,feather_small.jpg,feather_small.jpg,pear_big.jpg,29,test29,test,284,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,piano_big.jpg,no_contrast,Click on the big ballerina,.loc1,.loc2,.loc4,.loc3,big,modifier,ballerina,good,"['loc3', 'loc1', 'loc1']","[2656, 4032, 4440]",cables_small.jpg,key_small.jpg,key_small.jpg,ballerina_big.jpg,27,test27,test,285,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,bagpipes_big.jpg,contrast,Click on the small bell,.loc2,.loc4,.loc1,.loc3,small,modifier,bell,good,"['loc4', 'loc3', 'loc3']","[6191, 7496, 8088]",microphone_small.jpg,bell_big.jpg,bell_big.jpg,bell_small.jpg,20,test20,test,286,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,mug_big.jpg,no_contrast,Click on the small flower,.loc4,.loc3,.loc2,.loc1,small,modifier,flower,good,"['loc4', 'loc2', 'loc1']","[1664, 3936, 4959]",fireextinguisher_small.jpg,camera_big.jpg,camera_big.jpg,flower_small.jpg,33,test33,test,287,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,stove_big.jpg,contrast_control,Click on the gun,.loc2,.loc4,.loc1,.loc3,big,no_modifier,gun,good,"['loc3', 'loc3']","[3400, 4040]",stove_small.jpg,gun_small.jpg,bush_small.jpg,gun_big.jpg,223,filler103,filler,288,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,cork_big.jpg,contrast,Click on the small hammer,.loc4,.loc2,.loc3,.loc1,small,modifier,hammer,good,"['loc3', 'loc1', 'loc1']","[2272, 3961, 4400]",yoyo_small.jpg,hammer_big.jpg,hammer_big.jpg,hammer_small.jpg,1,test1,test,289,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,frenchfries_big.jpg,contrast,Click on the big flute,.loc3,.loc4,.loc1,.loc2,big,modifier,flute,good,"['loc3', 'loc2', 'loc2']","[2377, 3792, 4240]",xylophone_small.jpg,toolbelt_small.jpg,flute_small.jpg,flute_big.jpg,55,train15,train,290,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,stapler_big.jpg,no_contrast,Click on the big pickle,.loc1,.loc2,.loc4,.loc3,big,modifier,pickle,good,"['loc3', 'loc4', 'loc3']","[2360, 3744, 4808]",tennisball_small.jpg,hammer_small.jpg,hammer_small.jpg,pickle_big.jpg,21,test21,test,291,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,tractor_big.jpg,contrast_control,Click on the beermug,.loc3,.loc4,.loc1,.loc2,big,no_modifier,beermug,good,"['loc4', 'loc2']","[2976, 3816]",tractor_small.jpg,beermug_small.jpg,conch_small.jpg,beermug_big.jpg,227,filler107,filler,292,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,goose_big.jpg,contrast_control,Click on the muffin,.loc2,.loc3,.loc1,.loc4,big,no_modifier,muffin,good,"['loc4', 'loc4']","[2032, 2617]",goose_small.jpg,muffin_small.jpg,palette_small.jpg,muffin_big.jpg,183,filler63,filler,293,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,golfcart_big.jpg,semantic_contrast,Click on the round cracker,.loc2,.loc1,.loc4,.loc3,round,modifier,cracker,good,"['loc3', 'loc3', 'loc3']","[7623, 8175, 8575]",manatee_small.jpg,grillpan.jpg,cracker_square.jpg,cracker_round.jpg,141,filler21,filler,294,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,convertible_closed.jpg,semantic_control,Click on the champagne,.loc2,.loc4,.loc1,.loc3,big,no_modifier,champagne,good,"['loc1', 'loc3']","[2527, 3559]",convertible_open.jpg,champagne_small.jpg,jar_small.jpg,champagne_big.jpg,247,filler127,filler,295,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,spicerack_rectangle.jpg,semantic_control,Click on the snowflake,.loc3,.loc2,.loc4,.loc1,small,no_modifier,snowflake,good,"['loc1', 'loc1']","[3167, 3728]",spicerack_shelves.jpg,snowflake_big.jpg,brusselsprout_big.jpg,snowflake_small.jpg,258,filler138,filler,296,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,cougar_big.jpg,contrast_control,Click on the pizza,.loc1,.loc4,.loc3,.loc2,small,no_modifier,pizza,good,"['loc1', 'loc2']","[3847, 4864]",cougar_small.jpg,pizza_big.jpg,blackspaceship_big.jpg,pizza_small.jpg,188,filler68,filler,297,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,sportsbasket_big.jpg,semantic_contrast,Click on the cocktail umbrella,.loc2,.loc1,.loc4,.loc3,cocktail,modifier,umbrella,good,"['loc1', 'loc3', 'loc3']","[3256, 5152, 6200]",corndog_small.jpg,potofgold.jpg,umbrella_rain.jpg,umbrella_cocktail.jpg,159,filler39,filler,298,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,kimono_big.jpg,semantic_contrast,Click on the fountain pen,.loc2,.loc3,.loc1,.loc4,fountain,modifier,pen,good,"['loc2', 'loc4', 'loc4']","[3536, 5167, 5424]",bench_small.jpg,mousewheel.jpg,pen_marker.jpg,pen_fountain.jpg,151,filler31,filler,299,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,feather_gold.jpg,semantic_control,Click on the telescope,.loc3,.loc2,.loc1,.loc4,big,no_modifier,telescope,good,"['loc1', 'loc4']","[2111, 3327]",feather_blue.jpg,telescope_small.jpg,thermos_small.jpg,telescope_big.jpg,289,filler169,filler,300,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,caterpillar_big.jpg,contrast,Click on the big door,.loc1,.loc2,.loc4,.loc3,big,modifier,door,good,"['loc4', 'loc3', 'loc3']","[337, 2529, 3088]",globe_small.jpg,soccerball_small.jpg,door_small.jpg,door_big.jpg,49,train9,train,301,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
470,List2,icecreambar_big.jpg,contrast_control,Click on the shovel,.loc3,.loc1,.loc4,.loc2,small,no_modifier,shovel,good,"['loc1', 'loc2']","[2784, 3720]",icecreambar_small.jpg,shovel_big.jpg,veggieplatter_big.jpg,shovel_small.jpg,186,filler66,filler,302,[],34,Yes,No comment.,2,2,5.00,Female,English,No problems.,Firefox,Windows,768,1366,30.312683333333332,
468,List2,scooter_big.jpg,semantic_contrast,Click on the pink cooler,.loc3,.loc2,.loc1,.loc4,pink,modifier,cooler,good,"['loc1', 'loc4', 'loc4']","[10342, 12137, 13617]",pepperoni_small.jpg,rainboots.jpg,cooler_blue.jpg,cooler_pink.jpg,154,filler34,filler,3,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,ostrich_big.jpg,contrast_control,Click on the sponge,.loc2,.loc1,.loc3,.loc4,big,no_modifier,sponge,good,"['loc2', 'loc4']","[5680, 6937]",ostrich_small.jpg,sponge_small.jpg,shears_small.jpg,sponge_big.jpg,199,filler79,filler,4,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,footstool_big.jpg,no_contrast,Click on the tacos,.loc3,.loc1,.loc2,.loc4,big,no_modifier,tacos,good,"['loc4', 'loc4']","[5758, 6803]",sunflower_small.jpg,tacos_small.jpg,nut_small.jpg,tacos_big.jpg,104,train64,train,5,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,castanets_big.jpg,semantic_contrast,Click on the strawberry pie,.loc1,.loc3,.loc2,.loc4,strawberry,modifier,pie,good,"['loc1', 'loc4', 'loc4']","[3912, 5753, 6910]",toyhorse_small.jpg,jalapeno.jpg,pie_cherry.jpg,pie_strawberry.jpg,178,filler58,filler,6,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,gardeningpail_big.jpg,contrast_control,Click on the microwave,.loc1,.loc2,.loc4,.loc3,big,no_modifier,microwave,good,"['loc2', 'loc3']","[2364, 3703]",gardeningpail_small.jpg,microwave_small.jpg,wavevase_small.jpg,microwave_big.jpg,195,filler75,filler,7,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,croissant_big.jpg,no_contrast,Click on the shark,.loc2,.loc3,.loc4,.loc1,big,no_modifier,shark,good,"['loc1', 'loc1']","[2374, 3147]",waffle_small.jpg,shark_small.jpg,domino_small.jpg,shark_big.jpg,102,train62,train,8,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,exercisebike_big.jpg,semantic_contrast,Click on the hand mirror,.loc1,.loc4,.loc3,.loc2,hand,modifier,mirror,good,"['loc1', 'loc2', 'loc2']","[3541, 5630, 6522]",mango_small.jpg,goldfish.jpg,mirror_standing.jpg,mirror_hand.jpg,142,filler22,filler,9,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,floppy_big.jpg,no_contrast,Click on the firehydrant,.loc3,.loc4,.loc1,.loc2,big,no_modifier,firehydrant,good,"['loc2', 'loc2']","[1360, 2283]",chocolatebar_small.jpg,firehydrant_small.jpg,harp_small.jpg,firehydrant_big.jpg,94,train54,train,10,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,weddingcake_big.jpg,semantic_contrast,Click on the red bathingsuit,.loc4,.loc1,.loc2,.loc3,red,modifier,bathingsuit,good,"['loc3', 'loc3', 'loc3']","[1909, 2880, 4001]",jackolantern_small.jpg,chopsticks.jpg,bathingsuit_blue.jpg,bathingsuit_red.jpg,127,filler7,filler,11,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,fishingpole_big.jpg,contrast_control,Click on the laptop,.loc1,.loc3,.loc4,.loc2,big,no_modifier,laptop,good,"['loc3', 'loc2']","[2760, 3916]",fishingpole_small.jpg,laptop_small.jpg,hay_small.jpg,laptop_big.jpg,215,filler95,filler,12,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,burger_big.jpg,contrast_control,Click on the teapot,.loc1,.loc3,.loc4,.loc2,small,no_modifier,teapot,good,"['loc1', 'loc2']","[1878, 3265]",burger_small.jpg,teapot_big.jpg,funnel_big.jpg,teapot_small.jpg,184,filler64,filler,13,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,cassette_black.jpg,semantic_control,Click on the garlic,.loc3,.loc4,.loc2,.loc1,small,no_modifier,garlic,good,"['loc2', 'loc1']","[7645, 9069]",cassette_white.jpg,garlic_big.jpg,tank_big.jpg,garlic_small.jpg,268,filler148,filler,14,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,coconut_big.jpg,no_contrast,Click on the toy,.loc3,.loc4,.loc2,.loc1,big,no_modifier,toy,good,"['loc2', 'loc1']","[1534, 2862]",stingray_small.jpg,toy_small.jpg,camel_small.jpg,toy_big.jpg,106,train66,train,15,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,anchor_big.jpg,contrast_control,Click on the bill,.loc3,.loc4,.loc1,.loc2,big,no_modifier,bill,good,"['loc3', 'loc2']","[1718, 2769]",anchor_small.jpg,bill_small.jpg,babycup_small.jpg,bill_big.jpg,213,filler93,filler,16,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,pineapple_big.jpg,contrast,Click on the small igloo,.loc2,.loc3,.loc4,.loc1,small,modifier,igloo,good,"['loc3', 'loc1', 'loc1']","[1382, 3444, 4560]",snowflake_small.jpg,canon_big.jpg,igloo_big.jpg,igloo_small.jpg,78,train38,train,17,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,candycanes_big.jpg,contrast,Click on the small snail,.loc4,.loc1,.loc3,.loc2,small,modifier,snail,good,"['loc1', 'loc2', 'loc2']","[1860, 3485, 4346]",radish_small.jpg,alien_big.jpg,snail_big.jpg,snail_small.jpg,76,train36,train,18,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,perfume_tall.jpg,semantic_control,Click on the spoon,.loc4,.loc3,.loc2,.loc1,big,no_modifier,spoon,good,"['loc4', 'loc1']","[1892, 3588]",perfume_short.jpg,spoon_small.jpg,lemur_small.jpg,spoon_big.jpg,255,filler135,filler,19,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,measuringtape_black.jpg,semantic_control,Click on the lighthouse,.loc4,.loc3,.loc2,.loc1,small,no_modifier,lighthouse,good,"['loc3', 'loc1']","[2081, 3536]",measuringtape_orange.jpg,lighthouse_big.jpg,batteries_big.jpg,lighthouse_small.jpg,254,filler134,filler,20,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,brusselsprout_big.jpg,semantic_contrast,Click on the tricolor pasta,.loc2,.loc4,.loc1,.loc3,tricolor,modifier,pasta,good,"['loc2', 'loc3', 'loc3']","[1320, 2813, 4046]",lemur_small.jpg,mortarandpestle.jpg,pasta_tortellini.jpg,pasta_tricolor.jpg,137,filler17,filler,21,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,sock_big.jpg,no_contrast,Click on the penguin,.loc4,.loc1,.loc2,.loc3,small,no_modifier,penguin,good,"['loc1', 'loc3']","[2328, 3785]",bush_small.jpg,penguin_big.jpg,target_big.jpg,penguin_small.jpg,99,train59,train,22,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,musicsheet_big.jpg,no_contrast,Click on the blackberry,.loc2,.loc3,.loc1,.loc4,small,no_modifier,blackberry,good,"['loc1', 'loc4']","[1750, 2929]",tote_small.jpg,blackberry_big.jpg,hammock_big.jpg,blackberry_small.jpg,119,train79,train,23,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,spicerack_rectangle.jpg,semantic_control,Click on the snowflake,.loc2,.loc4,.loc3,.loc1,small,no_modifier,snowflake,good,"['loc2', 'loc1']","[1844, 3437]",spicerack_shelves.jpg,snowflake_big.jpg,brusselsprout_big.jpg,snowflake_small.jpg,258,filler138,filler,24,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,sandbox_big.jpg,semantic_contrast,Click on the lion doorknocker,.loc3,.loc1,.loc2,.loc4,lion,modifier,doorknocker,good,"['loc1', 'loc4', 'loc4']","[4182, 6214, 7492]",peppershaker_small.jpg,rug.jpg,doorknocker_dragon.jpg,doorknocker_lion.jpg,155,filler35,filler,25,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,mug_big.jpg,no_contrast,Click on the small flower,.loc3,.loc1,.loc2,.loc4,small,modifier,flower,good,"['loc3', 'loc2', 'loc4']","[1583, 5310, 6407]",fireextinguisher_small.jpg,camera_big.jpg,camera_big.jpg,flower_small.jpg,33,test33,test,26,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,quilt_blue.jpg,semantic_control,Click on the slide,.loc3,.loc2,.loc4,.loc1,big,no_modifier,slide,good,"['loc3', 'loc1']","[1818, 4327]",quilt_brown.jpg,slide_small.jpg,leopard_small.jpg,slide_big.jpg,257,filler137,filler,27,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,puppy_big.jpg,contrast_control,Click on the bone,.loc2,.loc4,.loc3,.loc1,big,no_modifier,bone,good,"['loc3', 'loc1']","[2286, 3442]",puppy_small.jpg,bone_small.jpg,pinkdice_small.jpg,bone_big.jpg,203,filler83,filler,28,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,turkey_big.jpg,semantic_contrast,Click on the electric guitar,.loc1,.loc4,.loc3,.loc2,electric,modifier,guitar,good,"['loc2', 'loc2', 'loc2']","[2048, 3307, 3985]",horseshoe_small.jpg,cardinal.jpg,guitar_classic.jpg,guitar_electric.jpg,124,filler4,filler,29,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,laptop_big.jpg,contrast,Click on the big starfish,.loc3,.loc2,.loc1,.loc4,big,modifier,starfish,good,"['loc1', 'loc4', 'loc4']","[2394, 3887, 4764]",toyoctopus_small.jpg,starfish_small.jpg,starfish_small.jpg,starfish_big.jpg,15,test15,test,30,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,yoyo_big.jpg,contrast_control,Click on the dart,.loc3,.loc2,.loc4,.loc1,small,no_modifier,dart,good,"['loc2', 'loc1']","[1157, 2485]",yoyo_small.jpg,dart_big.jpg,creamer_big.jpg,dart_small.jpg,230,filler110,filler,31,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
468,List2,bootie_big.jpg,semantic_contrast,Click on the red wine,.loc1,.loc4,.loc2,.loc3,red,modifier,wine,good,"['loc3', 'loc3', 'loc3']","[2564, 3190, 4028]",jar_small.jpg,cockerspaniel.jpg,wine_white.jpg,wine_red.jpg,128,filler8,filler,32,[],41,Yes,,1,1,5.00,Female,English,no,Safari,Mac,900,1440,17.5628,
