WorkerId,Answer.wrongShape,Input.List,SceneID,Input.Condition,Input.Referent,Input.Noun,Input.Adj,Input.Target,Input.Competitor,Input.Distractor,Input.Contrast,Answer.freeGenCrit,ReferentImage,turnOrder,sceneConfigs
bctm3jurg6,0,TlessC2,4,Contrast,2,line,curved,curved_redline6.jpg,curved_greenarrow7.jpg,yellow_star.jpg,curved_blueline1.jpg,green,curved_greenarrow7.jpg,10,BCAD
bctm3jurg6,0,TlessC2,5,NoContrast,4,circle,spotted,spotted_yellowcircle6.jpg,spotted_redsquare7.jpg,striped_bluetriangle4.jpg,%23thick_greenarrow1.jpg,arrow,%23thick_greenarrow1.jpg,21,DABC
bctm3jurg6,0,TlessC2,6,Contrast,2,square,striped,striped_yellowsquare6.jpg,striped_bluetriangle7.jpg,spotted_redstar.jpg,striped_greensquare1.jpg,triangle,striped_bluetriangle7.jpg,30,BDAC
bctm3jurg6,0,TlessC2,7,NoContrast,1,triangle,bumpy,bumpy_redtriangle6.jpg,bumpy_bluesquare7.jpg,spotted_greencircle4.jpg,full_yellowcylinder2.jpg,red,bumpy_redtriangle6.jpg,15,BADC
bctm3jurg6,0,TlessC2,8,Contrast,2,line,curved,curved_blueline6.jpg,curved_redarrow7.jpg,bumpy_yellowtriangle1.jpg,curved_greenline1.jpg,red,curved_redarrow7.jpg,25,BDCA
bctm3jurg6,0,TlessC2,9,NoContrast,2,square,spotted,spotted_yellowsquare6.jpg,spotted_greentriangle7.jpg,diagonal_bluearrow.jpg,striped_redcircle5.jpg,triangle,spotted_greentriangle7.jpg,18,BCAD
bctm3jurg6,0,TlessC2,10,Contrast,4,triangle,striped,striped_redtriangle6.jpg,striped_greensquare7.jpg,chereos_yellowoval.jpg,striped_bluetriangle1.jpg,blue,striped_bluetriangle1.jpg,22,CDAB
bctm3jurg6,0,TlessC2,11,NoContrast,4,cirlce,flat,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,%23tall_bluespiral7.jpg,blue,%23tall_bluespiral7.jpg,14,DABC
bctm3jurg6,0,TlessC2,12,Contrast,3,circle,closed,open_greencircle2.jpg,open_bluesquare1.jpg,bumpy_redline.jpg,open_yellowcircle5.jpg,red,bumpy_redline.jpg,11,DBAC
bctm3jurg6,0,TlessC2,13,NoContrast,1,line,straight,curved_blueline2.jpg,curved_greenarrow1.jpg,spotted_yellowcircle4.jpg,red_cloud.jpg,blue,curved_blueline2.jpg,40,DACB
bctm3jurg6,0,TlessC2,14,Contrast,2,cube,full,full_yellowcube6.jpg,full_redcylinder7.jpg,diagonal_bluearrow.jpg,full_greencube3.jpg,red,full_redcylinder7.jpg,19,BCAD
bctm3jurg6,0,TlessC2,15,NoContrast,1,cube,empty,full_bluecube1.jpg,empty_cylinder.jpg,curved_greenline4.jpg,blue_bumpyline.jpg,cube,full_bluecube1.jpg,4,BDCA
bctm3jurg6,0,TlessC2,16,Contrast,3,triangle,flat,bumpy_yellowtriangle2.jpg,bumpy_bluesquare1.jpg,green_sphere.jpg,bumpy_redtriangle5.jpg,green,green_sphere.jpg,23,ACDB
bctm3jurg6,0,TlessC2,17,NoContrast,4,circle,closed,open_bluecircle2.jpg,open_yellowtriangle1.jpg,long_redline7.jpg,green_wavyline.jpg,green,green_wavyline.jpg,32,BADC
bctm3jurg6,0,TlessC2,18,Contrast,4,line,straight,bent_redline2.jpg,bent_greenarrow1.jpg,chereos_yellowoval.jpg,bent_blueline5.jpg,blue,bent_blueline5.jpg,29,BACD
bctm3jurg6,0,TlessC2,19,NoContrast,2,cylinder,full,full_bluecylinder6.jpg,full_greencube7.jpg,%23tall_redspiral4.jpg,%23thick_yellowline1.jpg,green,full_greencube7.jpg,9,DCAB
bctm3jurg6,0,TlessC2,20,Contrast,1,cylinder,empty,full_yellowcylinder1.jpg,empty_cube.jpg,yellow_cloud.jpg,full_redcylinder5.jpg,yellow cylinder,full_yellowcylinder1.jpg,27,DBCA
bctm3jurg6,0,TlessC2,21,NoContrast,2,line,long,long_redline5.jpg,long_greenarrow6.jpg,yellow_sun.jpg,open_bluecircle1.jpg,green arrow,long_greenarrow6.jpg,35,ADBC
bctm3jurg6,0,TlessC2,22,Contrast,2,line,short,long_blueline3.jpg,long_redarrow2.jpg,yellow_star.jpg,long_greenline5.jpg,blue,long_redarrow2.jpg,39,BDCA
bctm3jurg6,0,TlessC2,23,NoContrast,4,square,big,big_redsquare5.jpg,big_yellowtriangle6.jpg,green_wavyline.jpg,curved_blueline4.jpg,blue,curved_blueline4.jpg,37,DABC
bctm3jurg6,0,TlessC2,24,Contrast,2,triangle,small,big_yellowtriangle3.jpg,big_redsquare2.jpg,green_wavyline.jpg,big_bluetriangle5.jpg,red,big_redsquare2.jpg,13,BDAC
bctm3jurg6,0,TlessC2,25,NoContrast,3,oval,wide,wide_greenoval5.jpg,wide_yellowrectangle6.jpg,open_bluesquare7.jpg,bent_redline4.jpg,blue,open_bluesquare7.jpg,34,CDBA
bctm3jurg6,0,TlessC2,26,Contrast,3,rectangle,narrow,wide_redrectangle3.jpg,wide_yellowoval2.jpg,blue_star.jpg,wide_greenrectangle5.jpg,star,blue_star.jpg,26,DBAC
bctm3jurg6,0,TlessC2,27,NoContrast,3,spiral,tall,%23tall_bluespiral5.jpg,%23tall_greencylinder6.jpg,chereos_yellowoval.jpg,curved_redline4.jpg,oval,chereos_yellowoval.jpg,28,CBDA
bctm3jurg6,0,TlessC2,28,Contrast,3,spiral,short,%23tall_redspiral3.jpg,%23tall_yellowcylinder2.jpg,full_cube8.jpg,%23tall_greenspiral5.jpg,cube,full_cube8.jpg,6,BDAC
bctm3jurg6,0,TlessC2,29,NoContrast,2,line,thick,%23thick_yellowline5.jpg,%23thick_greenarrow6.jpg,red_sun.jpg,bumpy_blueshape.jpg,green,%23thick_greenarrow6.jpg,20,DBAC
bctm3jurg6,0,TlessC2,30,Contrast,1,line,thin,%23thick_blueline3.jpg,%23thick_redarrow2.jpg,bumpy_greencircle4.jpg,%23thick_yellowline5.jpg,blue line,%23thick_blueline3.jpg,5,BADC
bctm3jurg6,0,TlessC2,31,NoContrast,3,line,long,long_greenline5.jpg,long_bluearrow6.jpg,yellow_cloud.jpg,spotted_redstar.jpg,yellow,yellow_cloud.jpg,17,DACB
bctm3jurg6,0,TlessC2,32,Contrast,3,line,short,long_redline3.jpg,long_bluearrow2.jpg,full_yellowcube7.jpg,long_greenline5.jpg,yellow,full_yellowcube7.jpg,36,BCAD
bctm3jurg6,0,TlessC2,33,NoContrast,2,triangle,big,big_yellowtriangle5.jpg,big_bluesquare6.jpg,long_redline4.jpg,green_garabato.jpg,blue,big_bluesquare6.jpg,2,BDAC
bctm3jurg6,0,TlessC2,34,Contrast,1,square,small,big_bluesquare3.jpg,big_yellowtriangle2.jpg,green_garabato.jpg,big_redsquare5.jpg,blue,big_bluesquare3.jpg,7,ACDB
bctm3jurg6,0,TlessC2,35,NoContrast,3,rectangle,wide,wide_yellowrectangle5.jpg,wide_redoval6.jpg,open_bluetriangle7.jpg,bent_greenline4.jpg,blue,open_bluetriangle7.jpg,16,CABD
bctm3jurg6,0,TlessC2,36,Contrast,1,oval,narrow,wide_redoval3.jpg,wide_greenrectangle2.jpg,full1_bluesquare2.jpg,wide_yellowoval5.jpg,red,wide_redoval3.jpg,31,ABCD
bctm3jurg6,0,TlessC2,37,NoContrast,2,cylinder,tall,%23tall_yellowcylinder5.jpg,%23tall_bluespiral6.jpg,bent_redline1.jpg,green_wavyline.jpg,blue,%23tall_bluespiral6.jpg,33,DCAB
bctm3jurg6,0,TlessC2,38,Contrast,4,cylinder,short,%23tall_greencylinder3.jpg,%23tall_bluespiral2.jpg,yellow_cloud.jpg,%23tall_redcylinder5.jpg,orange,%23tall_redcylinder5.jpg,8,DBCA
bctm3jurg6,0,TlessC2,39,NoContrast,4,line,thick,%23thick_blueline5.jpg,%23thick_redarrow6.jpg,green_star.jpg,spotted_yellowsquare4.jpg,square,spotted_yellowsquare4.jpg,1,BACD
bctm3jurg6,0,TlessC2,40,Contrast,3,line,thin,%23thick_redline3.jpg,%23thick_greenarrow2.jpg,spotted_yellowcircle4.jpg,%23thick_blueline5.jpg,yellow,spotted_yellowcircle4.jpg,3,ADBC
ovc3k2yktt,0,TlessC1,1,Contrast,2,square,bumpy,bumpy_bluesquare6.jpg,bumpy_greencircle7.jpg,%23tall_yellowcylinder3.jpg,bumpy_redsquare1.jpg,circle,bumpy_greencircle7.jpg,4,BADC
ovc3k2yktt,0,TlessC1,2,NoContrast,2,circle,open,open_bluecircle6.jpg,open_redtriangle7.jpg,yellow_cloud.jpg,green_garabato.jpg,incomplete triangle,open_redtriangle7.jpg,29,CBAD
ovc3k2yktt,0,TlessC1,3,Contrast,3,line,bent,bent_greenline6.jpg,bent_redarrow7.jpg,yellow_cloud.jpg,bent_blueline1.jpg,cloud,yellow_cloud.jpg,3,CDBA
ovc3k2yktt,0,TlessC1,4,NoContrast,4,line,curved,curved_redline6.jpg,curved_greenarrow7.jpg,yellow_star.jpg,striped_bluetriangle4.jpg,triangle,striped_bluetriangle4.jpg,32,DCBA
ovc3k2yktt,0,TlessC1,5,Contrast,2,circle,spotted,spotted_yellowcircle6.jpg,spotted_redsquare7.jpg,striped_bluetriangle4.jpg,spotted_greencircle1.jpg,square,spotted_redsquare7.jpg,7,DCAB
ovc3k2yktt,0,TlessC1,6,NoContrast,3,square,striped,striped_yellowsquare6.jpg,striped_bluetriangle7.jpg,spotted_redstar.jpg,bumpy_greencircle4.jpg,star,spotted_redstar.jpg,27,ADCB
ovc3k2yktt,0,TlessC1,7,Contrast,4,triangle,bumpy,bumpy_redtriangle6.jpg,bumpy_bluesquare7.jpg,spotted_greencircle4.jpg,bumpy_yellowtriangle1.jpg,yellow triangle,bumpy_yellowtriangle1.jpg,30,DCAB
ovc3k2yktt,0,TlessC1,8,NoContrast,3,line,curved,curved_blueline6.jpg,curved_redarrow7.jpg,bumpy_yellowtriangle1.jpg,green_lightning.jpg,triangle,bumpy_yellowtriangle1.jpg,17,DACB
ovc3k2yktt,0,TlessC1,9,Contrast,1,square,spotted,spotted_yellowsquare6.jpg,spotted_greentriangle7.jpg,diagonal_bluearrow.jpg,spotted_redsquare1.jpg,dotted square,spotted_yellowsquare6.jpg,5,BDCA
ovc3k2yktt,0,TlessC1,10,NoContrast,2,triangle,striped,striped_redtriangle6.jpg,striped_greensquare7.jpg,chereos_yellowoval.jpg,bumpy_blueshape.jpg,square,striped_greensquare7.jpg,16,ACBD
ovc3k2yktt,0,TlessC1,11,Contrast,3,cirlce,flat,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,cube,full_cube8.jpg,19,BCAD
ovc3k2yktt,0,TlessC1,12,NoContrast,4,cirlce,closed,open_greencircle2.jpg,open_bluesquare1.jpg,bumpy_redline.jpg,yellow_wavyline.jpg,wavy line,yellow_wavyline.jpg,31,DCBA
ovc3k2yktt,0,TlessC1,13,Contrast,2,line,straight,curved_blueline2.jpg,curved_greenarrow1.jpg,spotted_yellowcircle4.jpg,curved_redline5.jpg,arrow,curved_greenarrow1.jpg,22,CDAB
ovc3k2yktt,0,TlessC1,14,NoContrast,1,cube,full,full_yellowcube6.jpg,full_redcylinder7.jpg,diagonal_bluearrow.jpg,%23tall_greenspiral2.jpg,cube,full_yellowcube6.jpg,13,DCBA
ovc3k2yktt,0,TlessC1,15,Contrast,2,cube,empty,full_bluecube1.jpg,empty_cylinder.jpg,curved_greenline4.jpg,full_bluecube5.jpg,cylinder,empty_cylinder.jpg,40,CBAD
ovc3k2yktt,0,TlessC1,16,NoContrast,4,triangle,flat,bumpy_yellowtriangle2.jpg,bumpy_bluesquare1.jpg,green_sphere.jpg,%23tall_redspiral7.jpg,spiral,%23tall_redspiral7.jpg,21,ACDB
ovc3k2yktt,0,TlessC1,17,Contrast,4,circle,closed,open_bluecircle2.jpg,open_yellowtriangle1.jpg,long_redline7.jpg,open_greencircle5.jpg,green arch,open_greencircle5.jpg,14,CABD
ovc3k2yktt,0,TlessC1,18,NoContrast,3,line,straight,bent_redline2.jpg,bent_greenarrow1.jpg,chereos_yellowoval.jpg,full_bluecylinder7.jpg,oval,chereos_yellowoval.jpg,12,DACB
ovc3k2yktt,0,TlessC1,19,Contrast,2,cylinder,full,full_bluecylinder6.jpg,full_greencube7.jpg,%23tall_redspiral4.jpg,full_yellowcylinder3.jpg,cube,full_greencube7.jpg,24,DCAB
ovc3k2yktt,0,TlessC1,20,NoContrast,3,cylinder,empty,full_yellowcylinder1.jpg,empty_cube.jpg,yellow_cloud.jpg,long_redline1.jpg,cloud,yellow_cloud.jpg,11,BACD
ovc3k2yktt,0,TlessC1,21,Contrast,1,line,long,long_redline5.jpg,long_greenarrow6.jpg,yellow_sun.jpg,long_blueline3.jpg,red line,long_redline5.jpg,38,ABDC
ovc3k2yktt,0,TlessC1,22,NoContrast,1,line,short,long_blueline3.jpg,long_redarrow2.jpg,yellow_star.jpg,green_heart.jpg,blue l ine,long_blueline3.jpg,23,DCAB
ovc3k2yktt,0,TlessC1,23,Contrast,3,square,big,big_redsquare5.jpg,big_yellowtriangle6.jpg,green_wavyline.jpg,big_bluesquare3.jpg,wavy line,green_wavyline.jpg,39,BDAC
ovc3k2yktt,0,TlessC1,24,NoContrast,3,triangle,small,big_yellowtriangle3.jpg,big_redsquare2.jpg,green_wavyline.jpg,diagonal_bluearrow.jpg,wavy line,green_wavyline.jpg,8,DACB
ovc3k2yktt,0,TlessC1,25,Contrast,3,oval,wide,wide_greenoval5.jpg,wide_yellowrectangle6.jpg,open_bluesquare7.jpg,wide_redoval3.jpg,blue object,open_bluesquare7.jpg,37,ABDC
ovc3k2yktt,0,TlessC1,26,NoContrast,1,rectangle,narrow,wide_redrectangle3.jpg,wide_yellowoval2.jpg,blue_star.jpg,spotted_greenpentagon.jpg,rectangle,wide_redrectangle3.jpg,18,BACD
ovc3k2yktt,0,TlessC1,27,Contrast,2,spiral,tall,%23tall_bluespiral5.jpg,%23tall_greencylinder6.jpg,chereos_yellowoval.jpg,%23tall_redspiral3.jpg,cylinder,%23tall_greencylinder6.jpg,28,ADCB
ovc3k2yktt,0,TlessC1,28,NoContrast,4,spiral,short,%23tall_redspiral3.jpg,%23tall_yellowcylinder2.jpg,blue_sun.jpg,full1_greensquare1.jpg,square,full1_greensquare1.jpg,9,CBDA
ovc3k2yktt,0,TlessC1,29,Contrast,2,line,thick,%23thick_yellowline5.jpg,%23thick_greenarrow6.jpg,red_sun.jpg,%23thick_blueline3.jpg,arrow,%23thick_greenarrow6.jpg,25,CDAB
ovc3k2yktt,0,TlessC1,30,NoContrast,2,line,thin,%23thick_blueline3.jpg,%23thick_redarrow2.jpg,bumpy_greencircle4.jpg,yellow_star.jpg,arrow,%23thick_redarrow2.jpg,6,BDCA
ovc3k2yktt,0,TlessC1,31,Contrast,2,line,long,long_greenline5.jpg,long_bluearrow6.jpg,yellow_cloud.jpg,long_redline3.jpg,arrow,long_bluearrow6.jpg,20,ADCB
ovc3k2yktt,0,TlessC1,32,NoContrast,3,line,short,long_redline3.jpg,long_bluearrow2.jpg,full_yellowcube7.jpg,spotted_greencircle4.jpg,cube,full_yellowcube7.jpg,36,DBAC
ovc3k2yktt,0,TlessC1,33,Contrast,4,triangle,big,big_yellowtriangle5.jpg,big_bluesquare6.jpg,long_redline4.jpg,big_greentriangle3.jpg,small triangle,big_greentriangle3.jpg,35,BACD
ovc3k2yktt,0,TlessC1,34,NoContrast,4,square,small,big_bluesquare3.jpg,big_yellowtriangle2.jpg,green_garabato.jpg,red_wavyline.jpg,wavy line,red_wavyline.jpg,10,CBDA
ovc3k2yktt,0,TlessC1,35,Contrast,2,rectangle,wide,wide_yellowrectangle5.jpg,wide_redoval6.jpg,open_bluetriangle7.jpg,wide_greenrectangle3.jpg,oval,wide_redoval6.jpg,33,BCDA
ovc3k2yktt,0,TlessC1,36,NoContrast,2,oval,narrow,wide_redoval3.jpg,wide_greenrectangle2.jpg,full1_bluesquare2.jpg,yellow_sun.jpg,rectangle,wide_greenrectangle2.jpg,1,ADCB
ovc3k2yktt,0,TlessC1,37,Contrast,2,cylinder,tall,%23tall_yellowcylinder5.jpg,%23tall_bluespiral6.jpg,bent_redline1.jpg,%23tall_greencylinder3.jpg,spiral,%23tall_bluespiral6.jpg,15,ADCB
ovc3k2yktt,0,TlessC1,38,NoContrast,3,cylinder,short,%23tall_greencylinder3.jpg,%23tall_bluespiral2.jpg,yellow_cloud.jpg,spotted_redstar.jpg,cloud,yellow_cloud.jpg,34,CBAD
ovc3k2yktt,0,TlessC1,39,Contrast,1,line,thick,%23thick_blueline5.jpg,%23thick_redarrow6.jpg,green_star.jpg,%23thick_yellowline3.jpg,blue line,%23thick_blueline5.jpg,2,BADC
ovc3k2yktt,0,TlessC1,40,NoContrast,1,line,thin,%23thick_redline3.jpg,%23thick_greenarrow2.jpg,spotted_yellowcircle4.jpg,bumpy_bluesquare4.jpg,red line,%23thick_redline3.jpg,26,BADC
uekkcfl2qi,0,TlessC2,1,NoContrast,1,square,bumpy,bumpy_bluesquare6.jpg,bumpy_greencircle7.jpg,%23tall_yellowcylinder3.jpg,striped_redtriangle4.jpg,blue square,bumpy_bluesquare6.jpg,22,ACDB
uekkcfl2qi,0,TlessC2,2,Contrast,1,circle,open,open_bluecircle6.jpg,open_redtriangle7.jpg,yellow_cloud.jpg,open_greencircle1.jpg,blue line,open_bluecircle6.jpg,38,DACB
uekkcfl2qi,0,TlessC2,3,NoContrast,2,line,bent,bent_greenline6.jpg,bent_redarrow7.jpg,yellow_cloud.jpg,big_bluesquare1.jpg,red line,bent_redarrow7.jpg,39,ADCB
uekkcfl2qi,0,TlessC2,4,Contrast,1,line,curved,curved_redline6.jpg,curved_greenarrow7.jpg,yellow_star.jpg,curved_blueline1.jpg,red line,curved_redline6.jpg,11,BDCA
uekkcfl2qi,0,TlessC2,5,NoContrast,1,circle,spotted,spotted_yellowcircle6.jpg,spotted_redsquare7.jpg,striped_bluetriangle4.jpg,%23thick_greenarrow1.jpg,yellow circle,spotted_yellowcircle6.jpg,30,ABDC
uekkcfl2qi,0,TlessC2,6,Contrast,4,square,striped,striped_yellowsquare6.jpg,striped_bluetriangle7.jpg,spotted_redstar.jpg,striped_greensquare1.jpg,green square,striped_greensquare1.jpg,1,BACD
uekkcfl2qi,0,TlessC2,7,NoContrast,1,triangle,bumpy,bumpy_redtriangle6.jpg,bumpy_bluesquare7.jpg,spotted_greencircle4.jpg,full_yellowcylinder2.jpg,red triangle,bumpy_redtriangle6.jpg,3,DBAC
uekkcfl2qi,0,TlessC2,8,Contrast,4,line,curved,curved_blueline6.jpg,curved_redarrow7.jpg,bumpy_yellowtriangle1.jpg,curved_greenline1.jpg,green line,curved_greenline1.jpg,36,DABC
uekkcfl2qi,0,TlessC2,9,NoContrast,1,square,spotted,spotted_yellowsquare6.jpg,spotted_greentriangle7.jpg,diagonal_bluearrow.jpg,striped_redcircle5.jpg,yellow square,spotted_yellowsquare6.jpg,29,CBAD
uekkcfl2qi,0,TlessC2,10,Contrast,2,triangle,striped,striped_redtriangle6.jpg,striped_greensquare7.jpg,chereos_yellowoval.jpg,striped_bluetriangle1.jpg,green square,striped_greensquare7.jpg,10,ADBC
uekkcfl2qi,0,TlessC2,11,NoContrast,2,cirlce,flat,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,%23tall_bluespiral7.jpg,yellow triangle,bumpy_yellowtriangle1.jpg,40,ACBD
uekkcfl2qi,0,TlessC2,12,Contrast,2,circle,closed,open_greencircle2.jpg,open_bluesquare1.jpg,bumpy_redline.jpg,open_yellowcircle5.jpg,blue square,open_bluesquare1.jpg,28,DABC
uekkcfl2qi,0,TlessC2,13,NoContrast,3,line,straight,curved_blueline2.jpg,curved_greenarrow1.jpg,spotted_yellowcircle4.jpg,red_cloud.jpg,yellow circle,spotted_yellowcircle4.jpg,16,DBAC
uekkcfl2qi,0,TlessC2,14,Contrast,2,cube,full,full_yellowcube6.jpg,full_redcylinder7.jpg,diagonal_bluearrow.jpg,full_greencube3.jpg,red cylinder,full_redcylinder7.jpg,35,ADCB
uekkcfl2qi,0,TlessC2,15,NoContrast,2,cube,empty,full_bluecube1.jpg,empty_cylinder.jpg,curved_greenline4.jpg,blue_bumpyline.jpg,cylinder,empty_cylinder.jpg,32,DCAB
uekkcfl2qi,0,TlessC2,16,Contrast,2,triangle,flat,bumpy_yellowtriangle2.jpg,bumpy_bluesquare1.jpg,green_sphere.jpg,bumpy_redtriangle5.jpg,blue square,bumpy_bluesquare1.jpg,27,DACB
uekkcfl2qi,0,TlessC2,17,NoContrast,1,circle,closed,open_bluecircle2.jpg,open_yellowtriangle1.jpg,long_redline7.jpg,green_wavyline.jpg,blue almost circle,open_bluecircle2.jpg,14,ADCB
uekkcfl2qi,0,TlessC2,18,Contrast,4,line,straight,bent_redline2.jpg,bent_greenarrow1.jpg,chereos_yellowoval.jpg,bent_blueline5.jpg,blue line,bent_blueline5.jpg,20,CDAB
uekkcfl2qi,0,TlessC2,19,NoContrast,4,cylinder,full,full_bluecylinder6.jpg,full_greencube7.jpg,%23tall_redspiral4.jpg,%23thick_yellowline1.jpg,yellow line,%23thick_yellowline1.jpg,6,CBAD
uekkcfl2qi,0,TlessC2,20,Contrast,3,cylinder,empty,full_yellowcylinder1.jpg,empty_cube.jpg,yellow_cloud.jpg,full_redcylinder5.jpg,yellow cloud,yellow_cloud.jpg,15,CBAD
uekkcfl2qi,0,TlessC2,21,NoContrast,2,line,long,long_redline5.jpg,long_greenarrow6.jpg,yellow_sun.jpg,open_bluecircle1.jpg,green line,long_greenarrow6.jpg,2,DABC
uekkcfl2qi,0,TlessC2,22,Contrast,1,line,short,long_blueline3.jpg,long_redarrow2.jpg,yellow_star.jpg,long_greenline5.jpg,blue line,long_blueline3.jpg,25,ABCD
uekkcfl2qi,0,TlessC2,23,NoContrast,2,square,big,big_redsquare5.jpg,big_yellowtriangle6.jpg,green_wavyline.jpg,curved_blueline4.jpg,yellow triangle,big_yellowtriangle6.jpg,24,BADC
uekkcfl2qi,0,TlessC2,24,Contrast,3,triangle,small,big_yellowtriangle3.jpg,big_redsquare2.jpg,green_wavyline.jpg,big_bluetriangle5.jpg,green line,green_wavyline.jpg,8,DABC
uekkcfl2qi,0,TlessC2,25,NoContrast,1,oval,wide,wide_greenoval5.jpg,wide_yellowrectangle6.jpg,open_bluesquare7.jpg,bent_redline4.jpg,green oval,wide_greenoval5.jpg,37,DACB
uekkcfl2qi,0,TlessC2,26,Contrast,4,rectangle,narrow,wide_redrectangle3.jpg,wide_yellowoval2.jpg,blue_star.jpg,wide_greenrectangle5.jpg,green rectangle,wide_greenrectangle5.jpg,12,DCAB
uekkcfl2qi,0,TlessC2,27,NoContrast,4,spiral,tall,%23tall_bluespiral5.jpg,%23tall_greencylinder6.jpg,chereos_yellowoval.jpg,curved_redline4.jpg,red line,curved_redline4.jpg,9,DABC
uekkcfl2qi,0,TlessC2,28,Contrast,2,spiral,short,%23tall_redspiral3.jpg,%23tall_yellowcylinder2.jpg,full_cube8.jpg,%23tall_greenspiral5.jpg,yellow cylinder,%23tall_yellowcylinder2.jpg,18,ACDB
uekkcfl2qi,0,TlessC2,29,NoContrast,1,line,thick,%23thick_yellowline5.jpg,%23thick_greenarrow6.jpg,red_sun.jpg,bumpy_blueshape.jpg,yellow line,%23thick_yellowline5.jpg,13,BADC
uekkcfl2qi,0,TlessC2,30,Contrast,1,line,thin,%23thick_blueline3.jpg,%23thick_redarrow2.jpg,bumpy_greencircle4.jpg,%23thick_yellowline5.jpg,blue line,%23thick_blueline3.jpg,21,CABD
uekkcfl2qi,0,TlessC2,31,NoContrast,1,line,long,long_greenline5.jpg,long_bluearrow6.jpg,yellow_cloud.jpg,spotted_redstar.jpg,green line,long_greenline5.jpg,31,DBCA
uekkcfl2qi,0,TlessC2,32,Contrast,4,line,short,long_redline3.jpg,long_bluearrow2.jpg,full_yellowcube7.jpg,long_greenline5.jpg,green line,long_greenline5.jpg,5,ABCD
uekkcfl2qi,0,TlessC2,33,NoContrast,2,triangle,big,big_yellowtriangle5.jpg,big_bluesquare6.jpg,long_redline4.jpg,green_garabato.jpg,blue square,big_bluesquare6.jpg,23,CBAD
uekkcfl2qi,0,TlessC2,34,Contrast,3,square,small,big_bluesquare3.jpg,big_yellowtriangle2.jpg,green_garabato.jpg,big_redsquare5.jpg,green line,green_garabato.jpg,4,CDBA
uekkcfl2qi,0,TlessC2,35,NoContrast,4,rectangle,wide,wide_yellowrectangle5.jpg,wide_redoval6.jpg,open_bluetriangle7.jpg,bent_greenline4.jpg,green line,bent_greenline4.jpg,34,CDBA
uekkcfl2qi,0,TlessC2,36,Contrast,4,oval,narrow,wide_redoval3.jpg,wide_greenrectangle2.jpg,full1_bluesquare2.jpg,wide_yellowoval5.jpg,yellow cirlce,wide_yellowoval5.jpg,7,ACBD
uekkcfl2qi,0,TlessC2,37,NoContrast,2,cylinder,tall,%23tall_yellowcylinder5.jpg,%23tall_bluespiral6.jpg,bent_redline1.jpg,green_wavyline.jpg,blue tornado,%23tall_bluespiral6.jpg,26,BDAC
uekkcfl2qi,0,TlessC2,38,Contrast,1,cylinder,short,%23tall_greencylinder3.jpg,%23tall_bluespiral2.jpg,yellow_cloud.jpg,%23tall_redcylinder5.jpg,green cylinder,%23tall_greencylinder3.jpg,19,DACB
uekkcfl2qi,0,TlessC2,39,NoContrast,3,line,thick,%23thick_blueline5.jpg,%23thick_redarrow6.jpg,green_star.jpg,spotted_yellowsquare4.jpg,green star,green_star.jpg,17,DCBA
uekkcfl2qi,0,TlessC2,40,Contrast,3,line,thin,%23thick_redline3.jpg,%23thick_greenarrow2.jpg,spotted_yellowcircle4.jpg,%23thick_blueline5.jpg,yellow circle,spotted_yellowcircle4.jpg,33,CDAB
joqu1gd14f,0,TlessC1,1,Contrast,1,square,bumpy,bumpy_bluesquare6.jpg,bumpy_greencircle7.jpg,%23tall_yellowcylinder3.jpg,bumpy_redsquare1.jpg,blue square,bumpy_bluesquare6.jpg,5,BACD
joqu1gd14f,0,TlessC1,2,NoContrast,1,circle,open,open_bluecircle6.jpg,open_redtriangle7.jpg,yellow_cloud.jpg,green_garabato.jpg,blue curved line,open_bluecircle6.jpg,34,CADB
joqu1gd14f,0,TlessC1,3,Contrast,1,line,bent,bent_greenline6.jpg,bent_redarrow7.jpg,yellow_cloud.jpg,bent_blueline1.jpg,green line,bent_greenline6.jpg,33,DACB
joqu1gd14f,0,TlessC1,4,NoContrast,1,line,curved,curved_redline6.jpg,curved_greenarrow7.jpg,yellow_star.jpg,striped_bluetriangle4.jpg,red line,curved_redline6.jpg,9,DBCA
joqu1gd14f,0,TlessC1,5,Contrast,4,circle,spotted,spotted_yellowcircle6.jpg,spotted_redsquare7.jpg,striped_bluetriangle4.jpg,spotted_greencircle1.jpg,green circle,spotted_greencircle1.jpg,8,DABC
joqu1gd14f,0,TlessC1,6,NoContrast,3,square,striped,striped_yellowsquare6.jpg,striped_bluetriangle7.jpg,spotted_redstar.jpg,bumpy_greencircle4.jpg,star,spotted_redstar.jpg,29,BCDA
joqu1gd14f,0,TlessC1,7,Contrast,4,triangle,bumpy,bumpy_redtriangle6.jpg,bumpy_bluesquare7.jpg,spotted_greencircle4.jpg,bumpy_yellowtriangle1.jpg,yellow triangle,bumpy_yellowtriangle1.jpg,10,DBCA
joqu1gd14f,0,TlessC1,8,NoContrast,1,line,curved,curved_blueline6.jpg,curved_redarrow7.jpg,bumpy_yellowtriangle1.jpg,green_lightning.jpg,blue line,curved_blueline6.jpg,26,CDAB
