,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
586,52,List1,Exp,,GirlSomeAmyForks,,4,10,some,,AOI3,AOI9,some,,34,44-22,Amy's,,Click on the girl that has some of Amy's forks,1,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with the three forks.,6040,kitchenwares,big,,3,9,,girl,,3_forks,35,,girl,1,1,three,1
587,52,List1,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,1,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with the eraser.,8842,stationeries,small,,3,9,,girl,,1_eraser,36,,girl,1,1,noDet,1
588,52,List1,Exp,,BoyAllMichaelScissors,,2,8,all,,AOI1,AOI7,all,,7,33-33,Michael's,,Click on the boy that has all of Michael's scissors,1,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with the three scissors.,7753,stationeries,big,,1,7,,boy,,3_scissors,37,,boy,1,1,three,1
589,52,List1,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,1,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with the four pencils.,6164,stationeries,big,,4,10,,girl,,4_pencils,38,,girl,1,1,four,1
590,52,List1,Filler,,GirlFourAmyKnives,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,1,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with the four knives.,7106,kitchenwares,big,,3,9,,girl,,4_knives,39,,girl,1,1,four,1
591,52,List1,Exp,,GirlSomeAmyPlates,,3,9,some,,AOI4,AOI10,some,,16,33-33,Amy's,,Click on the girl that has some of Amy's plates,1,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with the two plates.,6257,kitchenwares,small,,4,10,,girl,,2_plates,40,,girl,1,1,two,1
592,52,List1,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,1,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with the single pear.,8560,fruit,small,,4,10,,girl,,1_pear,41,,girl,1,1,single,1
593,52,List1,Exp,,BoyThreeAmyKnives,,1,7,num,,AOI2,AOI8,three,,14,33-33,Amy's,,Click on the boy that has three of Amy's knives,1,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with the three knives.,6829,kitchenwares,big,,2,8,,boy,,3_knives,42,,boy,1,1,three,1
594,52,List1,Exp,,GirlAllAmySpoons,,4,10,all,,AOI3,AOI9,all,,36,44-22,Amy's,,Click on the girl that has all of Amy's spoons,1,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with the two spoons.,6613,kitchenwares,small,,3,9,,girl,,2_spoons,43,,girl,1,1,two,1
595,52,List1,Exp,,BoySomeMichaelPencils,,2,8,some,,AOI1,AOI7,some,,29,44-22,Michael's,,Click on the boy that has some of Michael's pencils,1,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with the three pencils.,6633,stationeries,big,,1,7,,boy,,3_pencils,44,,boy,1,1,three,1
596,52,List1,Exp,,GirlSomeMichaelRulers,,3,9,some,,AOI4,AOI10,some,,30,44-22,Michael's,,Click on the girl that has some of Michael's rulers,1,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with the three rulers.,6256,stationeries,big,,4,10,,girl,,3_rulers,45,,girl,1,1,three,1
597,52,List1,Exp,,BoyThreeAmyPlates,,2,8,num,,AOI1,AOI7,three,,31,44-22,Amy's,,Click on the boy that has three of Amy's plates,1,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with the three plates.,6173,kitchenwares,big,,1,7,,boy,,3_plates,46,,boy,1,1,three,1
598,52,List1,Exp,,GirlTwoMichaelRulers,,4,10,num,,AOI3,AOI9,two,,9,33-33,Michael's,,Click on the girl that has two of Michael's rulers,1,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with the two rulers.,6501,stationeries,small,,3,9,,girl,,2_rulers,47,,girl,1,1,two,1
599,52,List1,Exp,,BoySomeMichaelScissors,,1,7,some,,AOI2,AOI8,some,,12,33-33,Michael's,,Click on the boy that has some of Michael's scissors,1,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with the two scissors.,7650,stationeries,small,,2,8,,boy,,2_scissors,48,,boy,1,1,two,1
600,29,List1,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,person in pink with three knives,,kitchenwares,,big,3,,girl,,3_knives,,,,person,0,0,three,0
601,29,List1,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,person in pink with forks,,kitchenwares,,big,4,,girl,,2_forks,,,,person,0,0,noDet,1
602,29,List1,Exp,,BoySomeAmySpoons,,1,7,some,,AOI2,AOI8,some,,33,44-22,Amy's,,Click on the boy that has some of Amy's spoons,1,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,person in yellow with spoons,33506,kitchenwares,big,,2,8,,boy,,3_spoons,1,,person,1,1,noDet,1
603,29,List1,Exp,,BoySomeMichaelScissors,,1,7,some,,AOI2,AOI8,some,,12,33-33,Michael's,,Click on the boy that has some of Michael's scissors,1,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,person in yellow with scissors,9097,stationeries,small,,2,8,,boy,,2_scissors,2,,person,1,1,noDet,1
604,29,List1,Exp,,GirlThreeSusanPears,,3,9,num,,AOI4,AOI10,three,,6,33-33,Susan's,,Click on the girl that has three of Susan's pears,1,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,person in pink with pears,7754,fruit,big,,4,10,,girl,,3_pears,3,,person,1,1,noDet,1
605,29,List1,Exp,,BoyTwoMichaelPencils,,1,7,num,,AOI2,AOI8,two,,28,44-22,Michael's,,Click on the boy that has two of Michael's pencils,1,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,person in yellow with pencils,7593,stationeries,small,,2,8,,boy,,2_pencils,4,,person,1,1,noDet,1
606,29,List1,Exp,,BoyThreeAmyPlates,,2,8,num,,AOI1,AOI7,three,,31,44-22,Amy's,,Click on the boy that has three of Amy's plates,1,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,person in yellow with plates,8282,kitchenwares,big,,1,7,,boy,,3_plates,5,,person,1,1,noDet,1
607,29,List1,Exp,,GirlAllMichaelPencils,,3,9,all,,AOI4,AOI10,all,,25,44-22,Michael's,,Click on the girl that has all of Michael's pencils,1,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,person in pink with pencils,9513,stationeries,small,,4,10,,girl,,2_pencils,6,,person,1,1,noDet,1
608,29,List1,Exp,,GirlAllSusanBananas,,4,10,all,,AOI3,AOI9,all,,4,33-33,Susan's,,Click on the girl that has all of Susan's bananas,1,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,person in pink with bananas,5913,fruit,big,,3,9,,girl,,3_bananas,7,,person,1,1,noDet,1
609,29,List1,Exp,,GirlAllAmySpoons,,4,10,all,,AOI3,AOI9,all,,36,44-22,Amy's,,Click on the girl that has all of Amy's spoons,1,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,person in pink with spoons,5385,kitchenwares,small,,3,9,,girl,,2_spoons,8,,person,1,1,noDet,1
610,29,List1,Exp,,BoyThreeMichaelErasers,,1,7,num,,AOI2,AOI8,three,,27,44-22,Michael's,,Click on the boy that has three of Michael's erasers,1,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,person in yellow with erasers,8322,stationeries,big,,2,8,,boy,,3_erasers,9,,person,1,1,noDet,1
611,29,List1,Exp,,BoySomeMichaelErasers,,2,8,some,,AOI1,AOI7,some,,11,33-33,Michael's,,Click on the boy that has some of Michael's erasers,1,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,person in yellow with 2 erasers,8313,stationeries,small,,1,7,,boy,,2_erasers,10,,person,1,1,two,1
612,29,List1,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,1,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,person in pink with 1 pear,7945,fruit,small,,4,10,,girl,,1_pear,11,,person,1,1,one,1
613,29,List1,Exp,,GirlAllMichaelErasers,,4,10,all,,AOI3,AOI9,all,,26,44-22,Michael's,,Click on the girl that has all of Michael's erasers,1,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,person in pink with two erasers,7440,stationeries,small,,3,9,,girl,,2_erasers,12,,person,1,1,two,1
614,29,List1,Exp,,BoySomeMichaelPencils,,2,8,some,,AOI1,AOI7,some,,29,44-22,Michael's,,Click on the boy that has some of Michael's pencils,1,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,person in yellow with 3 pencils,9065,stationeries,big,,1,7,,boy,,3_pencils,13,,person,1,1,three,1
615,29,List1,Exp,,BoyTwoAmySpoons,,2,8,num,,AOI1,AOI7,two,,32,44-22,Amy's,,Click on the boy that has two of Amy's spoons,1,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,person in yellow with 2 spoons,12451,kitchenwares,small,,1,7,,boy,,2_spoons,14,,person,1,1,two,1
616,29,List1,Exp,,BoyAllAmyKnives,,2,8,all,,AOI1,AOI7,all,,18,33-33,Amy's,,Click on the boy that has all of Amy's knives,1,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,person in yellow with 3 knives,6393,kitchenwares,big,,1,7,,boy,,3_knives,15,,person,1,1,three,1
617,29,List1,Exp,,GirlThreeMichaelScissors,,4,10,num,,AOI3,AOI9,three,,10,33-33,Michael's,,Click on the girl that has three of Michael's scissors,1,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,person in pink with 3 scissors,5217,stationeries,big,,3,9,,girl,,3_scissors,16,,person,1,1,three,1
618,29,List1,Exp,,GirlSomeAmyPlates,,3,9,some,,AOI4,AOI10,some,,16,33-33,Amy's,,Click on the girl that has some of Amy's plates,1,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,person in pink with 2 plate,6249,kitchenwares,small,,4,10,,girl,,2_plates,17,,person,1,1,two,1
619,29,List1,Exp,,BoyAllSusanApples,,2,8,all,,AOI1,AOI7,all,,22,44-22,Susan's,,Click on the boy that has all of Susan's apples,1,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,person in yellow with 2 apples,6465,fruit,small,,1,7,,boy,,2_apples,18,,person,1,1,two,1
620,29,List1,Filler,,BoyFourSusanBananas,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,1,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,person in yellow with 4 bananas,6705,fruit,big,,2,8,,boy,,4_bananas,19,,person,1,1,four,1
621,29,List1,Exp,,GirlTwoSusanBananas,,3,9,num,,AOI4,AOI10,two,,5,33-33,Susan's,,Click on the girl that has two of Susan's bananas,1,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,person in pink with 2 bananas,6841,fruit,small,,4,10,,girl,,2_bananas,20,,person,1,1,two,1
622,29,List1,Exp,,GirlAllMichaelRulers,,3,9,all,,AOI4,AOI10,all,,8,33-33,Michael's,,Click on the girl that has all of Michael's rulers,1,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,person in pink with 3 rulers,7610,stationeries,big,,4,10,,girl,,3_rulers,21,,person,1,1,three,1
623,29,List1,Exp,,GirlSomeSusanApples,,4,10,some,,AOI3,AOI9,some,,20,44-22,Susan's,,Click on the girl that has some of Susan's apples,1,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,person in pink with 3 apples,7625,fruit,big,,3,9,,girl,,3_apples,22,,person,1,1,three,1
624,29,List1,Exp,,BoyAllSusanOranges,,1,7,all,,AOI2,AOI8,all,,21,44-22,Susan's,,Click on the boy that has all of Susan's oranges,1,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,person in yellow with 2 oranges,7641,fruit,small,,2,8,,boy,,2_oranges,23,,person,1,1,two,1
625,29,List1,Exp,,BoySomeSusanOranges,,1,7,some,,AOI2,AOI8,some,,2,33-33,Susan's,,Click on the boy that has some of Susan's oranges,1,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,person in yellow with 2 oranges,6353,fruit,small,,2,8,,boy,,2_oranges,24,,person,1,1,two,1
626,29,List1,Exp,,GirlSomeMichaelRulers,,3,9,some,,AOI4,AOI10,some,,30,44-22,Michael's,,Click on the girl that has some of Michael's rulers,1,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,person in pink with 3 rulers,5625,stationeries,big,,4,10,,girl,,3_rulers,25,,person,1,1,three,1
627,29,List1,Exp,,BoySomeSusanPears,,2,8,some,,AOI1,AOI7,some,,1,33-33,Susan's,,Click on the boy that has some of Susan's pears,1,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,person in yellow with 2 pears,6137,fruit,small,,1,7,,boy,,2_pears,26,,person,1,1,two,1
628,29,List1,Exp,,GirlThreeSusanOranges,,4,10,num,,AOI3,AOI9,three,,23,44-22,Susan's,,Click on the girl that has three of Susan's oranges,1,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,person in pink with 3 oranges,5809,fruit,big,,3,9,,girl,,3_oranges,27,,person,1,1,three,1
629,29,List1,Filler,,GirlFourAmyPlates,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,1,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,person in pink with 4 plates,5233,kitchenwares,big,,4,10,,girl,,4_plates,28,,person,1,1,four,1
630,29,List1,Exp,,GirlAllAmyPlates,,3,9,all,,AOI4,AOI10,all,,35,44-22,Amy's,,Click on the girl that has all of Amy's plates,1,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,person in pink with 2 plates,4609,kitchenwares,small,,4,10,,girl,,2_plates,29,,person,1,1,two,1
631,29,List1,Exp,,GirlSomeSusanBananas,,3,9,some,,AOI4,AOI10,some,,19,44-22,Susan's,,Click on the girl that has some of Susan's bananas,1,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,person in pink with 3 bananas,4832,fruit,big,,4,10,,girl,,3_bananas,30,,person,1,1,three,1
632,29,List1,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,1,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,person in pink with 4 oranges,5257,fruit,big,,3,9,,girl,,4_oranges,31,,person,1,1,four,1
633,29,List1,Exp,,BoyAllMichaelScissors,,2,8,all,,AOI1,AOI7,all,,7,33-33,Michael's,,Click on the boy that has all of Michael's scissors,1,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,person in yellow with 3 scissors,4961,stationeries,big,,1,7,,boy,,3_scissors,32,,person,1,1,three,1
634,29,List1,Exp,,GirlTwoAmyForks,,3,9,num,,AOI4,AOI10,two,,13,33-33,Amy's,,Click on the girl that has two of Amy's forks,1,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,person in pink with 2 forks,4656,kitchenwares,small,,4,10,,girl,,2_forks,33,,person,1,1,two,1
635,29,List1,Exp,,GirlSomeAmyKnives,,4,10,some,,AOI3,AOI9,some,,15,33-33,Amy's,,Click on the girl that has some of Amy's knives,1,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,person in pink with 2 knives,6281,kitchenwares,small,,3,9,,girl,,2_knives,34,,person,1,1,two,1
636,29,List1,Filler,,GirlFourAmyKnives,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,1,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,person in pink with 4 knives,5009,kitchenwares,big,,3,9,,girl,,4_knives,35,,person,1,1,four,1
637,29,List1,Filler,,BoyOneMichaelRulers,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,1,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,person in yellow with 1 ruler,5153,stationeries,small,,2,8,,boy,,1_ruler,36,,person,1,1,one,1
638,29,List1,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,1,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,person in yellow with 1 spoon,4705,kitchenwares,small,,2,8,,boy,,1_spoon,37,,person,1,1,one,1
639,29,List1,Filler,,BoyOneSusanApples,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,1,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,person in yellow with 1 apple,7714,fruit,small,,1,7,,boy,,1_apple,38,,person,1,1,one,1
640,29,List1,Exp,,GirlTwoMichaelRulers,,4,10,num,,AOI3,AOI9,two,,9,33-33,Michael's,,Click on the girl that has two of Michael's rulers,1,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,person in pink with 2 rulers,6335,stationeries,small,,3,9,,girl,,2_rulers,39,,person,1,1,two,1
641,29,List1,Exp,,BoyAllAmyForks,,1,7,all,,AOI2,AOI8,all,,17,33-33,Amy's,,Click on the boy that has all of Amy's forks,1,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,person in yellow with 3 forks,5634,kitchenwares,big,,2,8,,boy,,3_forks,40,,person,1,1,three,1
642,29,List1,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,1,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,person in pink with 1 eraser,5136,stationeries,small,,3,9,,girl,,1_eraser,41,,person,1,1,one,1
643,29,List1,Exp,,BoyThreeAmyKnives,,1,7,num,,AOI2,AOI8,three,,14,33-33,Amy's,,Click on the boy that has three of Amy's knives,1,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,person in yellow with 3 knives,5513,kitchenwares,big,,2,8,,boy,,3_knives,42,,person,1,1,three,1
644,29,List1,Exp,,BoyAllSusanPears,,1,7,all,,AOI2,AOI8,all,,3,33-33,Susan's,,Click on the boy that has all of Susan's pears,1,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,person in yellow with 3 pears,5649,fruit,big,,2,8,,boy,,3_pears,43,,person,1,1,three,1
645,29,List1,Exp,,GirlSomeAmyForks,,4,10,some,,AOI3,AOI9,some,,34,44-22,Amy's,,Click on the girl that has some of Amy's forks,1,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,person in pink with 3 forks,5825,kitchenwares,big,,3,9,,girl,,3_forks,44,,person,1,1,three,1
646,29,List1,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,1,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,person in yellow with 4 scissorws,6801,stationeries,big,,1,7,,boy,,4_scissors,45,,person,1,1,four,1
647,29,List1,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,1,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,person in yellow with 1 plate,6769,kitchenwares,small,,1,7,,boy,,1_plate,46,,person,1,1,one,1
648,29,List1,Exp,,BoyTwoSusanApples,,2,8,num,,AOI1,AOI7,two,,24,44-22,Susan's,,Click on the boy that has two of Susan's apples,1,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,person in yellow with 2 apples,5385,fruit,small,,1,7,,boy,,2_apples,47,,person,1,1,two,1
649,29,List1,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,1,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,person in pink with 4 pencils,5009,stationeries,big,,4,10,,girl,,4_pencils,48,,person,1,1,four,1
650,60,List1,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,girl with knives,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,noDet,1
651,60,List1,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl with forks,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,noDet,1
652,60,List1,Exp,,GirlThreeMichaelScissors,,4,10,num,,AOI3,AOI9,three,,10,33-33,Michael's,,Click on the girl that has three of Michael's scissors,1,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with scissors,13899,stationeries,big,,3,9,,girl,,3_scissors,1,,girl,1,1,noDet,1
653,60,List1,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,1,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with a spoon,8542,kitchenwares,small,,2,8,,boy,,1_spoon,2,,boy,1,1,a,1
654,60,List1,Exp,,BoyAllSusanApples,,2,8,all,,AOI1,AOI7,all,,22,44-22,Susan's,,Click on the boy that has all of Susan's apples,1,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with an apple,7096,fruit,small,,1,7,,boy,,2_apples,3,,boy,1,1,a,1
655,60,List1,Exp,,BoyTwoAmySpoons,,2,8,num,,AOI1,AOI7,two,,32,44-22,Amy's,,Click on the boy that has two of Amy's spoons,1,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with spoons,7883,kitchenwares,small,,1,7,,boy,,2_spoons,4,,boy,1,1,noDet,1
656,60,List1,Exp,,GirlSomeAmyPlates,,3,9,some,,AOI4,AOI10,some,,16,33-33,Amy's,,Click on the girl that has some of Amy's plates,1,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with plates,7960,kitchenwares,small,,4,10,,girl,,2_plates,5,,girl,1,1,noDet,1
657,60,List1,Exp,,GirlAllMichaelErasers,,4,10,all,,AOI3,AOI9,all,,26,44-22,Michael's,,Click on the girl that has all of Michael's erasers,1,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with erasers,9949,stationeries,small,,3,9,,girl,,2_erasers,6,,girl,1,1,noDet,1
658,60,List1,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,1,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with a pear,4041,fruit,small,,4,10,,girl,,1_pear,7,,girl,1,1,a,1
659,60,List1,Exp,,BoyAllSusanOranges,,1,7,all,,AOI2,AOI8,all,,21,44-22,Susan's,,Click on the boy that has all of Susan's oranges,1,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with oranges,5429,fruit,small,,2,8,,boy,,2_oranges,8,,boy,1,1,noDet,1
660,60,List1,Exp,,BoyThreeAmyKnives,,1,7,num,,AOI2,AOI8,three,,14,33-33,Amy's,,Click on the boy that has three of Amy's knives,1,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with knives,4020,kitchenwares,big,,2,8,,boy,,3_knives,9,,boy,1,1,noDet,1
661,60,List1,Exp,,GirlAllSusanBananas,,4,10,all,,AOI3,AOI9,all,,4,33-33,Susan's,,Click on the girl that has all of Susan's bananas,1,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with bananas,4520,fruit,big,,3,9,,girl,,3_bananas,10,,boy,0,1,noDet,1
